"","chrom","start","end","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"2945","chr12",54590748,54590749,"4","6","6","6","6","6","6","4","6","6","6","4","6","2","3","3","6","1","2","6","6","6","0","4","3","6","6","6","5","0","6","3","6","6","6","1","6","6","3","5","5","6","6","6","6","6","5","3","6","5","6","6","3","0","5","6","5","6","6","5"
"2946","chr12",54608575,54608576,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2947","chr12",54608607,54608608,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2948","chr12",54608638,54608639,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2949","chr12",54608640,54608641,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2950","chr12",54959572,54959573,"0","0","4","1","3","4","2","3","0","0","0","0","0","0","4","4","0","2","2","2","0","0","4","0","0","0","0","0","0","0","4","2","1","3","0","0","2","3","0","0","0","5","0","4","5","0","5","0","3","0","0","4","3","3","0","0","0","5","0","0"
"2951","chr12",56139944,56139945,"6","6","6","2","6","6","6","5","6","5","6","5","6","5","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","5","6","3","6","6","6","6","6","5","5","6"
"2952","chr12",56159703,56159704,"6","5","6","6","6","5","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","3","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"2953","chr12",56159723,56159724,"6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","5","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","5","6"
"2957","chr12",56554119,56554120,"6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","5","5","6","6","6","5","4","6","6","6","6","6","5","6","6","6","6","5","6","5","6","6","6","6","6","5","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6"
"2958","chr12",56554263,56554264,"6","6","6","6","6","6","6","6","6","5","5","6","5","6","5","6","6","6","6","6","6","6","5","6","5","5","6","5","6","6","4","5","6","6","6","6","4","6","6","6","6","6","6","5","6","2","6","5","6","6","6","6","6","6","6","6","6","4","6","6"
"2959","chr12",56554409,56554410,"2","6","2","5","4","5","4","5","5","6","6","6","6","6","5","6","5","4","6","6","6","6","5","6","6","4","6","6","6","6","6","5","4","6","6","5","6","6","6","6","5","4","6","4","5","3","6","6","6","6","6","6","2","4","1","1","6","4","6","6"
"2962","chr12",56637290,56637291,"6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","6","4","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6"
"2963","chr12",56637309,56637310,"4","6","6","4","4","6","5","5","6","6","6","6","5","6","5","5","5","6","6","5","6","6","5","6","6","6","6","5","6","5","6","6","5","6","6","6","6","4","4","6","6","6","5","6","5","5","6","6","6","5","6","6","6","6","6","6","5","6","6","5"
"2964","chr12",56637348,56637349,"4","6","5","6","5","6","3","6","6","6","6","4","6","3","4","6","6","6","6","6","6","4","6","6","6","4","6","5","6","5","5","6","6","5","6","6","6","6","6","6","6","6","6","5","5","6","4","6","4","6","6","3","6","6","5","6","6","6","6","6"
"2965","chr12",57421228,57421229,"5","4","5","4","5","6","6","6","6","6","6","6","6","6","6","6","6","6","3","3","6","6","5","6","6","1","5","6","6","6","6","6","6","6","6","4","6","6","5","6","6","6","6","5","6","6","4","6","5","6","6","4","6","6","6","6","6","6","2","6"
"2966","chr12",57425185,57425186,"1","2","0","0","0","0","0","1","0","0","3","0","6","0","0","0","0","6","0","0","3","0","2","0","0","0","0","0","4","0","0","0","0","0","3","3","5","0","3","0","0","0","4","0","0","2","0","1","0","0","0","2","0","0","0","2","5","2","0","0"
"2967","chr12",58000801,58000802,"6","5","6","6","6","6","4","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","5","6","6","5","6","5","6","5","6","5","5","5","6","1","5","5","6","6","6","6","6","6","5","5","5","6","5","6","4","5","6","6","5","6","5","5"
"2968","chr12",58130395,58130396,"6","5","6","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6","4","6","6","6","6","5","6","6","6","5","6","6","5","6","6","6","5","4","6","6","6","6","6","6","6","6"
"2969","chr12",58130409,58130410,"6","6","5","6","6","6","4","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","5","5","6","5","6","6","6","5","4","6","6","6","6","6","6","4","5","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6"
"2970","chr12",58238191,58238192,"6","6","6","6","6","6","6","6","6","4","6","6","6","6","5","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","6"
"2971","chr12",58238194,58238195,"6","6","6","6","6","6","6","5","6","6","4","6","6","6","6","4","6","0","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","3","6","4","6","6","5","6","6","6","6","6","6","3","6","6","6","6","6"
"2972","chr12",58238219,58238220,"5","6","6","6","6","5","6","6","6","6","6","3","6","6","4","6","6","3","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6"
"2973","chr12",58238221,58238222,"6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"2974","chr12",58263074,58263075,"6","5","5","5","6","6","6","6","6","6","5","6","6","6","6","5","5","5","6","6","6","6","6","5","6","5","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","5","6","6","6","5","6","6","6"
"2975","chr12",58263083,58263084,"6","6","6","3","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","5","4","5","2","4","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","5","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6"
"2988","chr12",65073781,65073782,"6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5"
"2989","chr12",65088800,65088801,"6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","4","6","6","6","5","6","6","6","6","6","3","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","6","5","6","6","6","6","6","6","5","5","6","6","6"
"2992","chr12",65905301,65905302,"6","4","6","5","6","5","5","4","5","6","4","6","5","2","6","4","6","6","0","1","5","6","1","6","6","6","5","3","6","6","2","3","5","3","1","6","3","1","6","3","2","6","6","2","2","5","4","4","6","0","3","6","3","6","5","5","6","5","5","4"
"2993","chr12",65905313,65905314,"6","6","3","1","6","6","3","3","3","6","6","5","3","6","4","4","4","2","5","6","0","4","6","6","6","5","4","1","5","4","1","4","3","2","1","4","6","6","3","1","6","3","6","6","6","6","2","2","6","5","1","4","4","6","5","1","6","4","2","2"
"2994","chr12",65905404,65905405,"3","4","6","5","6","6","6","6","6","2","5","6","5","2","5","6","3","6","4","3","5","6","6","6","4","5","5","6","6","6","0","5","3","5","4","6","6","3","3","5","6","6","1","5","5","6","6","6","0","5","6","2","6","5","6","3","5","6","4","1"
"2995","chr12",65997190,65997191,"3","2","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0"
"2996","chr12",65997205,65997206,"0","0","0","2","0","0","0","0","1","0","0","2","1","0","4","0","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"2997","chr12",65997277,65997278,"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2998","chr12",66271330,66271331,"4","5","6","3","6","5","2","5","6","5","6","6","5","5","1","2","6","6","6","6","6","5","4","6","6","5","4","5","6","3","6","6","5","6","6","6","5","5","6","6","6","6","6","6","6","6","4","5","3","4","5","5","6","6","6","5","5","2","6","6"
"3001","chr12",67072841,67072842,"0","0","4","2","2","1","6","6","6","6","3","6","6","5","6","1","0","6","6","6","1","6","3","4","3","4","6","6","6","5","2","6","2","5","6","6","5","6","6","1","2","6","0","4","1","6","4","2","4","6","2","5","6","0","2","2","4","1","1","0"
"3008","chr12",67928799,67928800,"6","6","6","6","1","2","5","6","6","5","6","6","6","4","6","6","6","0","2","6","3","6","1","6","5","5","5","6","1","2","5","4","6","6","2","4","6","6","6","6","0","4","0","6","5","6","6","2","3","3","6","3","3","0","6","6","6","6","6","5"
"3009","chr12",68317888,68317889,"3","4","1","6","0","3","5","0","6","0","4","2","6","6","3","5","1","6","3","2","0","2","0","4","6","5","2","4","6","2","2","6","0","1","2","3","6","6","6","5","3","4","0","4","3","6","4","0","6","6","0","6","5","6","1","4","6","0","6","3"
"3023","chr12",78710063,78710064,"6","6","5","6","6","6","2","6","6","6","6","6","6","6","6","6","6","5","2","6","3","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","6","6","6","5","6","6"
"3031","chr12",85673779,85673780,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"3032","chr12",85673783,85673784,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","3","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6"
"3033","chr12",85673820,85673821,"6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","5","6"
"3034","chr12",85673859,85673860,"6","6","6","5","6","6","6","6","6","6","6","6","6","6","3","5","6","6","5","6","6","6","6","6","6","6","3","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","5","6"
"3035","chr12",89751984,89751985,"6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","4","6","6","6","6","3","6","6","5","6","6","5","5","5","5","6","6","6","5"
"3036","chr12",93548661,93548662,"5","6","5","6","6","6","6","5","6","5","6","6","6","6","2","4","1","6","6","6","5","6","6","4","5","6","6","6","6","6","6","6","5","6","4","6","6","6","6","6","5","6","6","3","6","6","4","6","6","6","5","6","2","6","0","6","5","6","5","6"
"3037","chr12",93967672,93967673,"6","6","6","6","5","6","6","6","5","6","6","6","5","6","6","6","4","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","5","5","6","6","5","6","6","6","6","6","6","6","6","5","6","5","5","5","6","6","5","6","5","6","6","5"
"3038","chr12",93967676,93967677,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6"
"3039","chr12",93967710,93967711,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","4","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5"
"3040","chr12",94676707,94676708,"6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","5","6","6","5","6","6","6","5","5","5","4","6","6","6","6","6","4","5","5","4","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","5"
"3041","chr12",95227996,95227997,"5","6","6","6","6","5","6","5","6","6","4","6","6","5","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6"
"3042","chr12",95228017,95228018,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","4","6","6","6","6","6","6","6","5","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","5","5","6","6","6","6","6","5","6","6","6","6","5","6","6","6"
"3043","chr12",95228028,95228029,"6","6","6","6","3","6","6","6","6","6","6","6","5","5","6","5","6","6","6","5","6","5","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","5","5","6","6","6","6","6"
"3044","chr12",95228035,95228036,"4","6","6","6","6","6","6","4","6","6","6","6","6","5","2","6","6","5","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","5","6","1","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","5","6"
"3045","chr12",95228095,95228096,"6","4","6","5","6","6","6","6","4","6","5","6","5","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","5","6","5","6","6","6","5","6","6","6","5","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6"
"3046","chr12",95228135,95228136,"6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","5","6","6","4","6","5","5","6","5","6","6","6","6","6","5","6","3","6","6","6","6","6","5","6","6","6","4","6","6","4","6","6","6","5","6","3","6","6","6","5","6","5","6","6"
"3047","chr12",96464898,96464899,"0","0","0","0","1","0","1","2","0","0","0","0","2","1","0","0","4","3","0","3","2","0","5","2","3","6","2","2","2","0","2","0","3","5","0","2","0","0","3","0","0","0","0","0","0","0","0","0","2","4","0","4","0","0","0","2","4","0","0","6"
"3048","chr12",96643629,96643630,"6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","5","5","6","6","5","2","6","6","5","6","6","6","5","5","6","6","5","2","6","6","6","6","5","6","6","4","6","6","5","6","6"
"3049","chr12",97379775,97379776,"6","2","0","2","0","0","0","0","5","3","1","2","3","0","5","4","2","0","1","2","0","4","0","0","0","6","0","0","2","0","4","1","4","0","3","0","0","3","0","0","1","2","5","0","3","0","0","0","3","2","2","6","1","3","4","0","0","0","2","0"
"2548","chr12",104776164,104776165,"5","2","6","4","5","4","2","4","3","1","4","3","3","3","2","3","3","6","5","4","4","2","0","1","4","4","5","4","3","4","4","4","4","3","4","6","1","5","4","5","6","4","2","2","1","6","0","2","3","2","6","6","6","6","3","3","0","6","6","3"
"2549","chr12",104998238,104998239,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2550","chr12",105136224,105136225,"6","6","3","6","6","5","6","5","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","5","5","6","4","6","6","6","6","6","6","6","6","6","6","6","6"
"2551","chr12",105136231,105136232,"6","6","6","6","6","6","6","5","4","6","6","6","6","5","5","6","4","6","6","6","6","6","5","5","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"2552","chr12",105136324,105136325,"6","6","6","5","5","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","4","2","5","6","6","6"
"2553","chr12",105136338,105136339,"6","6","5","6","6","6","6","6","5","5","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"2554","chr12",105136353,105136354,"6","6","6","5","6","6","6","6","4","6","6","6","4","6","6","6","6","6","6","4","6","5","6","5","4","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6"
