"","chrom","start","end","meth","cov","avg"
"8805","chr11",10715420,10715642,42,42,1
"8806","chr11",10715642,10715864,6,6,1
"8807","chr11",10716013,10716308,0,1,0
"8808","chr11",10716308,10716604,3,3,1
"8809","chr11",10730034,10730334,5,5,1
"8810","chr11",10764441,10764741,1,1,1
"8811","chr11",10813793,10814093,23,44,0.522727272727273
"8812","chr11",10903564,10903864,2,2,1
"8813","chr11",10907297,10907597,0,0,NA
"8814","chr11",10914934,10915234,3,3,1
"8815","chr11",10920537,10920696,7,7,1
"8816","chr11",10949186,10949486,0,0,NA
"8817","chr11",10955379,10955556,0,4,0
"8818","chr11",11169556,11169856,14,14,1
"8819","chr11",11265278,11265578,0,0,NA
"8820","chr11",11335482,11335782,4,4,1
"8821","chr11",11371300,11371600,2,2,1
"8822","chr11",11410845,11411109,1,1,1
"8823","chr11",11411109,11411374,1,1,1
"8824","chr11",11425892,11426192,14,15,0.933333333333333
"8825","chr11",11431720,11432020,0,0,NA
"8826","chr11",11443174,11443474,3,3,1
"8827","chr11",11472653,11472953,0,2,0
"8828","chr11",11473235,11473535,0,2,0
"8829","chr11",11484251,11484551,4,5,0.8
"8830","chr11",11490295,11490595,4,4,1
"8831","chr11",11523340,11523640,3,3,1
"8832","chr11",11542947,11543247,13,17,0.764705882352941
"8833","chr11",11559649,11559949,10,13,0.769230769230769
"8834","chr11",11567059,11567359,4,5,0.8
"8835","chr11",11590323,11590623,0,1,0
"8836","chr11",11603045,11603345,11,11,1
"8837","chr11",11605931,11606231,5,7,0.714285714285714
"8838","chr11",11610591,11610891,0,0,NA
"8839","chr11",11641173,11641386,2,2,1
"8840","chr11",11641386,11641599,3,3,1
"8841","chr11",11651356,11651656,1,1,1
"8842","chr11",11690500,11690800,1,1,1
"8843","chr11",11830227,11830527,0,0,NA
"8844","chr11",11832678,11832940,0,10,0
"8845","chr11",11835986,11836286,6,7,0.857142857142857
"8846","chr11",11994762,11995062,17,20,0.85
"8847","chr11",11998564,11998732,4,5,0.8
"8848","chr11",12001471,12001636,11,12,0.916666666666667
"8849","chr11",12009869,12010169,9,10,0.9
"8850","chr11",12026699,12026999,1,1,1
"8851","chr11",12027918,12028218,5,6,0.833333333333333
"8852","chr11",12031078,12031262,12,17,0.705882352941177
"8853","chr11",12031357,12031657,5,5,1
"8854","chr11",12088593,12088893,1,3,0.333333333333333
"8855","chr11",12092400,12092700,22,22,1
"8856","chr11",12110905,12111205,6,6,1
"8857","chr11",12116380,12116532,2,2,1
"8858","chr11",12122470,12122770,7,9,0.777777777777778
"8859","chr11",12140014,12140314,3,3,1
"8860","chr11",12148137,12148321,1,1,1
"8861","chr11",12164222,12164522,4,4,1
"8862","chr11",12181316,12181616,3,3,1
"8863","chr11",12184326,12184626,5,5,1
"8864","chr11",12184834,12185134,12,14,0.857142857142857
"8865","chr11",12186027,12186327,4,4,1
"8866","chr11",12187451,12187603,1,1,1
"8867","chr11",12188845,12189145,0,11,0
"8868","chr11",12200715,12201015,18,22,0.818181818181818
"8869","chr11",12207298,12207598,1,1,1
"8870","chr11",12214653,12214953,2,2,1
"8871","chr11",12222419,12222719,8,8,1
"8872","chr11",12251846,12252146,4,5,0.8
"8873","chr11",12258550,12258850,1,3,0.333333333333333
"8874","chr11",12261633,12261933,11,12,0.916666666666667
"8875","chr11",12270133,12270433,6,6,1
"8876","chr11",12271569,12271869,31,32,0.96875
"8877","chr11",12275334,12275634,9,10,0.9
"8878","chr11",12275977,12276277,11,11,1
"8879","chr11",12291241,12291399,11,12,0.916666666666667
"8880","chr11",12292426,12292726,1,1,1
"8881","chr11",12301134,12301434,7,7,1
"8882","chr11",12303348,12303648,0,0,NA
"8883","chr11",12309513,12309813,5,12,0.416666666666667
"8884","chr11",12340231,12340531,1,1,1
"8885","chr11",12352074,12352374,3,4,0.75
"8886","chr11",12352927,12353227,0,0,NA
"8887","chr11",12411621,12411921,3,3,1
"8888","chr11",12423435,12423735,5,5,1
"8889","chr11",12433899,12434199,0,2,0
"8890","chr11",12437650,12437950,0,0,NA
"8891","chr11",12455464,12455764,13,13,1
"8892","chr11",12479660,12479960,7,8,0.875
"8893","chr11",12494277,12494577,3,4,0.75
"8894","chr11",12505137,12505437,8,8,1
"8895","chr11",12524057,12524357,0,0,NA
"8896","chr11",12539460,12539760,22,22,1
"8897","chr11",12562348,12562648,2,2,1
"8898","chr11",12578556,12578856,1,2,0.5
"8899","chr11",12621097,12621397,3,19,0.157894736842105
"8900","chr11",12697868,12698168,5,6,0.833333333333333
"8901","chr11",12703422,12703722,0,0,NA
"8902","chr11",12708457,12708757,0,0,NA
"8903","chr11",12714660,12714960,9,13,0.692307692307692
"8904","chr11",12715704,12715910,1,7,0.142857142857143
"8905","chr11",12737534,12737834,0,0,NA
"8906","chr11",12743829,12744129,0,0,NA
"8907","chr11",12747515,12747815,1,1,1
"8908","chr11",12748818,12749118,3,3,1
"8909","chr11",12767292,12767592,0,0,NA
"8910","chr11",12776137,12776437,0,0,NA
"8911","chr11",12783524,12783824,5,5,1
"8912","chr11",12790071,12790371,3,3,1
"8913","chr11",12791681,12791981,3,5,0.6
"8914","chr11",12798575,12798875,2,2,1
"8915","chr11",12811565,12811865,2,2,1
"8916","chr11",12822025,12822325,0,6,0
"8917","chr11",12822633,12822933,5,5,1
"8918","chr11",12824132,12824432,0,16,0
"8919","chr11",12829110,12829410,1,1,1
"8920","chr11",12833559,12833859,5,5,1
"8921","chr11",12835600,12835783,35,35,1
"8922","chr11",12835783,12835966,7,7,1
"8923","chr11",12850564,12850864,3,3,1
"8924","chr11",12851668,12851968,5,5,1
"8925","chr11",12863886,12864186,0,0,NA
"8926","chr11",12866130,12866430,3,3,1
"8927","chr11",12867498,12867695,3,4,0.75
"8928","chr11",12875415,12875715,1,1,1
"8929","chr11",12884733,12885006,7,7,1
"8930","chr11",12885006,12885280,5,6,0.833333333333333
"8931","chr11",12903459,12903759,10,10,1
"8932","chr11",12910778,12911078,7,7,1
"8933","chr11",12915351,12915651,11,12,0.916666666666667
"8934","chr11",13033930,13034230,8,9,0.888888888888889
"8935","chr11",13034746,13035046,3,4,0.75
"8936","chr11",13064099,13064399,1,1,1
"8937","chr11",13072802,13073102,2,2,1
"8938","chr11",13073753,13074053,5,5,1
"8939","chr11",13139855,13140155,0,3,0
"8940","chr11",13140374,13140674,9,9,1
"8941","chr11",13190871,13191171,1,1,1
"8942","chr11",13205131,13205431,0,2,0
"8943","chr11",13237453,13237753,6,20,0.3
"8944","chr11",13250844,13251144,0,0,NA
"8945","chr11",13282766,13283066,0,4,0
"8946","chr11",13301947,13302247,1,1,1
"8947","chr11",13336523,13336823,1,1,1
"8948","chr11",13667352,13667652,0,0,NA
"8949","chr11",13894788,13895088,0,7,0
"8950","chr11",13905368,13905668,3,5,0.6
"8951","chr11",13944255,13944529,2,4,0.5
"8952","chr11",13944529,13944804,1,1,1
"8953","chr11",13945564,13945864,2,2,1
"8954","chr11",13983750,13984050,4,5,0.8
"8955","chr11",13986197,13986497,10,16,0.625
"8956","chr11",13987615,13987915,0,0,NA
"8957","chr11",14004703,14005003,21,22,0.954545454545455
"8958","chr11",14037287,14037587,0,4,0
"8959","chr11",14214321,14214621,3,4,0.75
"8960","chr11",14279723,14280023,0,0,NA
"8961","chr11",14280182,14280482,3,3,1
"8962","chr11",14280591,14280896,15,16,0.9375
"8963","chr11",14322105,14322405,0,0,NA
"8964","chr11",14366920,14367220,2,2,1
"8965","chr11",14562804,14563104,6,7,0.857142857142857
"8966","chr11",14691445,14691617,2,2,1
"8967","chr11",14926251,14926551,8,8,1
"8968","chr11",14926870,14927153,5,5,1
"8969","chr11",14927305,14927501,33,33,1
"8970","chr11",14929451,14929751,0,6,0
"8971","chr11",14930038,14930338,0,2,0
"8972","chr11",14996204,14996421,2,3,0.666666666666667
"8973","chr11",14996421,14996639,4,5,0.8
"8974","chr11",14996760,14996953,11,12,0.916666666666667
"8975","chr11",15092322,15092622,2,2,1
"8976","chr11",15148848,15149148,5,5,1
"8977","chr11",15217589,15217889,1,1,1
"8978","chr11",15229351,15229651,1,3,0.333333333333333
"8979","chr11",15329308,15329608,1,5,0.2
"8980","chr11",15671446,15671740,8,34,0.235294117647059
"8981","chr11",15672107,15672407,8,13,0.615384615384615
"8982","chr11",15729453,15729753,4,7,0.571428571428571
"8983","chr11",15796564,15796864,1,1,1
"8984","chr11",15822182,15822482,0,2,0
"8985","chr11",15865224,15865524,3,5,0.6
"8986","chr11",15893551,15893851,1,1,1
"8987","chr11",15914795,15915095,0,1,0
"8988","chr11",15959997,15960164,19,19,1
"8989","chr11",16023557,16023857,0,0,NA
"8990","chr11",16169872,16170172,0,0,NA
"8991","chr11",16298467,16298767,1,2,0.5
"8992","chr11",16623667,16623967,0,1,0
"8993","chr11",16625138,16625438,9,10,0.9
"8994","chr11",16625567,16625867,23,25,0.92
"8995","chr11",16632405,16632873,32,33,0.96969696969697
"8996","chr11",16633431,16633731,5,8,0.625
"8997","chr11",16634364,16634664,4,7,0.571428571428571
"8998","chr11",16691721,16692021,1,1,1
"8999","chr11",16828257,16828557,2,2,1
"9000","chr11",16830778,16831078,0,0,NA
"9001","chr11",16836676,16836976,11,12,0.916666666666667
"9002","chr11",16842341,16842641,6,6,1
"9003","chr11",16918289,16918589,1,1,1
"9004","chr11",16934810,16935110,20,20,1
"9005","chr11",16943422,16943722,2,2,1
"9006","chr11",16946242,16946542,0,26,0
"9007","chr11",16947400,16947700,3,30,0.1
"9008","chr11",16950633,16950933,1,1,1
"9009","chr11",16981831,16982131,6,7,0.857142857142857
"9010","chr11",16989723,16990023,8,12,0.666666666666667
"9011","chr11",16990964,16991264,2,2,1
"9012","chr11",17006973,17007273,7,8,0.875
"9013","chr11",17008754,17009054,11,13,0.846153846153846
"9014","chr11",17017070,17017370,5,5,1
"9015","chr11",17232226,17232526,0,0,NA
"9016","chr11",17251805,17252105,1,8,0.125
"9017","chr11",17278628,17278928,3,4,0.75
"9018","chr11",17375230,17375530,1,35,0.0285714285714286
"9019","chr11",17494946,17495246,0,9,0
"9020","chr11",17540131,17540431,2,2,1
"9021","chr11",17562974,17563274,1,1,1
"9022","chr11",17584398,17584698,0,0,NA
"9023","chr11",17601902,17602202,1,4,0.25
"9024","chr11",17705094,17705394,0,0,NA
"9025","chr11",17713733,17714033,1,1,1
"9026","chr11",17743852,17744095,0,0,NA
"9027","chr11",17755812,17756112,25,31,0.806451612903226
"9028","chr11",17759422,17759722,3,3,1
"9029","chr11",17791615,17791915,5,8,0.625
"9030","chr11",17834329,17834629,2,2,1
"9031","chr11",17884732,17885032,1,1,1
"9032","chr11",17948730,17949030,0,0,NA
"9033","chr11",17994356,17994656,0,3,0
"9034","chr11",18007888,18008188,1,1,1
"9035","chr11",18033650,18033950,9,12,0.75
"9036","chr11",18067105,18067405,8,9,0.888888888888889
"9037","chr11",18068204,18068504,2,2,1
"9038","chr11",18124369,18124669,0,0,NA
"9039","chr11",18415482,18415775,2,5,0.4
"9040","chr11",18656650,18656950,2,2,1
"9041","chr11",18727623,18727923,15,21,0.714285714285714
"9042","chr11",18747969,18748269,3,3,1
"9043","chr11",18771416,18771716,0,1,0
"9044","chr11",18792288,18792588,11,14,0.785714285714286
"9045","chr11",19124508,19124808,0,0,NA
"9046","chr11",19264308,19264608,18,18,1
"9047","chr11",19366475,19366669,16,24,0.666666666666667
"9048","chr11",19368106,19368426,2,5,0.4
"9049","chr11",19401915,19402215,0,2,0
"9050","chr11",19411322,19411622,1,3,0.333333333333333
"9051","chr11",19440825,19441125,2,3,0.666666666666667
"9052","chr11",19463752,19464052,0,5,0
"9053","chr11",19478391,19478691,0,0,NA
"9054","chr11",19575111,19575411,3,5,0.6
"9055","chr11",19588741,19589041,1,1,1
"9056","chr11",19628677,19628977,2,6,0.333333333333333
"9057","chr11",19637501,19637801,1,1,1
"9058","chr11",19653881,19654181,1,2,0.5
"9059","chr11",19668589,19668889,3,3,1
"9060","chr11",19681635,19681935,0,10,0
"9061","chr11",19682019,19682319,2,3,0.666666666666667
"9062","chr11",19692288,19692588,14,17,0.823529411764706
"9063","chr11",19708613,19708913,1,2,0.5
"9064","chr11",19719295,19719595,8,10,0.8
"9065","chr11",19733272,19733518,0,0,NA
"9066","chr11",19744129,19744429,4,4,1
"9067","chr11",19745142,19745387,0,3,0
"9068","chr11",19745387,19745633,0,0,NA
"9069","chr11",19760911,19761211,0,1,0
"9070","chr11",19775354,19775654,6,6,1
"9071","chr11",19791929,19792229,1,6,0.166666666666667
"9072","chr11",19799482,19799782,2,3,0.666666666666667
"9073","chr11",19812707,19813007,1,14,0.0714285714285714
"9074","chr11",19822910,19823084,4,5,0.8
"9075","chr11",19823084,19823259,10,11,0.909090909090909
"9076","chr11",19835858,19836158,5,5,1
"9077","chr11",19859884,19860184,0,0,NA
"9078","chr11",19885750,19886050,3,4,0.75
"9079","chr11",19935007,19935307,1,1,1
"9080","chr11",19956007,19956307,0,0,NA
"9081","chr11",19974744,19975044,3,3,1
"9082","chr11",20001676,20001976,4,5,0.8
"9083","chr11",20016926,20017226,0,0,NA
"9084","chr11",20034828,20035128,0,0,NA
"9085","chr11",20035558,20035858,1,4,0.25
"9086","chr11",20045848,20046148,8,10,0.8
"9087","chr11",20063747,20064047,0,0,NA
"9088","chr11",20070790,20071090,0,0,NA
"9089","chr11",20111383,20111683,0,0,NA
"9090","chr11",20132772,20133072,0,2,0
"9091","chr11",20133740,20134040,0,4,0
"9092","chr11",20134384,20134684,3,9,0.333333333333333
"9093","chr11",20176927,20177227,0,0,NA
"9094","chr11",20183977,20184754,5,5,1
"9095","chr11",20185927,20186227,0,0,NA
"9096","chr11",20188180,20188480,0,0,NA
"9097","chr11",20229320,20229507,5,6,0.833333333333333
"9098","chr11",20388901,20389201,1,3,0.333333333333333
"9099","chr11",20410664,20410964,1,1,1
"9100","chr11",20519056,20519356,0,0,NA
"9101","chr11",20566700,20567000,4,5,0.8
"9102","chr11",20623762,20624062,0,0,NA
"9103","chr11",20627630,20627930,0,0,NA
"9104","chr11",20693777,20694077,1,2,0.5
"9105","chr11",22362557,22362879,35,42,0.833333333333333
"9106","chr11",22362879,22363202,15,19,0.789473684210526
"9107","chr11",22364238,22364442,12,19,0.631578947368421
"9108","chr11",22364810,22365110,25,31,0.806451612903226
"9109","chr11",22365277,22365577,16,28,0.571428571428571
"9110","chr11",22454001,22454301,12,15,0.8
"9111","chr11",22454510,22454810,9,14,0.642857142857143
"9112","chr11",22533441,22533741,3,4,0.75
"9113","chr11",22657000,22657230,2,2,1
"9114","chr11",22657230,22657461,0,4,0
"9115","chr11",22809054,22809354,0,0,NA
"9116","chr11",23134372,23134672,2,2,1
"9117","chr11",23811274,23811574,0,0,NA
"9118","chr11",23919501,23919801,2,2,1
"9119","chr11",24012968,24013268,1,1,1
"9120","chr11",26298090,26298390,0,1,0
"9121","chr11",26752318,26752618,0,0,NA
"9122","chr11",26752737,26753037,1,4,0.25
"9123","chr11",26799984,26800284,1,9,0.111111111111111
"9124","chr11",26849350,26849650,0,0,NA
"9125","chr11",27034074,27034374,0,2,0
"9126","chr11",27208845,27209145,0,0,NA
"9127","chr11",27236700,27237000,2,2,1
"9128","chr11",27303821,27304121,6,7,0.857142857142857
"9129","chr11",27314613,27314913,3,3,1
"9130","chr11",27352350,27352650,3,3,1
"9131","chr11",27417223,27417523,4,4,1
"9132","chr11",27442822,27443122,1,1,1
"9133","chr11",27452883,27453183,0,0,NA
"9134","chr11",27490807,27491107,11,13,0.846153846153846
"9135","chr11",27695853,27696153,8,8,1
"9136","chr11",27842497,27842797,6,7,0.857142857142857
"9137","chr11",27948031,27948331,6,6,1
"9138","chr11",28542137,28542437,2,2,1
"9139","chr11",28568983,28569283,2,3,0.666666666666667
"9140","chr11",28588467,28588767,0,11,0
"9141","chr11",29141512,29141812,3,3,1
"9142","chr11",29206927,29207227,5,5,1
"9143","chr11",30428501,30428801,0,0,NA
"9144","chr11",30444833,30445133,3,13,0.230769230769231
"9145","chr11",30502785,30503085,3,10,0.3
"9146","chr11",30510338,30510638,0,0,NA
"9147","chr11",30597830,30598130,0,0,NA
"9148","chr11",30771089,30771389,0,0,NA
"9149","chr11",31817659,31817844,5,5,1
"9150","chr11",31817844,31818030,6,6,1
"9151","chr11",31818323,31818623,10,12,0.833333333333333
"9152","chr11",31818640,31818940,14,14,1
"9153","chr11",31818997,31819412,21,27,0.777777777777778
"9154","chr11",31820548,31820807,34,35,0.971428571428571
"9155","chr11",31821413,31821913,21,22,0.954545454545455
"9156","chr11",31822375,31822675,4,5,0.8
"9157","chr11",31824822,31825098,10,12,0.833333333333333
"9158","chr11",31825605,31825861,18,20,0.9
"9159","chr11",31827889,31828189,34,35,0.971428571428571
"9160","chr11",31828564,31828864,1,1,1
"9161","chr11",31832298,31832502,0,1,0
"9162","chr11",31835947,31836116,26,26,1
"9163","chr11",31836157,31836457,35,37,0.945945945945946
"9164","chr11",31836953,31837253,5,6,0.833333333333333
"9165","chr11",31839733,31840096,20,21,0.952380952380952
"9166","chr11",31840890,31841304,50,51,0.980392156862745
"9167","chr11",31841373,31841751,52,54,0.962962962962963
"9168","chr11",31843237,31843537,7,7,1
"9169","chr11",31843735,31844035,7,7,1
"9170","chr11",31844102,31844366,11,13,0.846153846153846
"9171","chr11",31844366,31844630,5,5,1
"9172","chr11",31844997,31845392,14,14,1
"9173","chr11",31845392,31845788,17,18,0.944444444444444
"9174","chr11",31846630,31846998,8,8,1
"9175","chr11",31847022,31847322,0,0,NA
"9176","chr11",31848196,31848803,27,30,0.9
"9177","chr11",31848803,31849411,3,3,1
"9178","chr11",32008690,32008900,29,36,0.805555555555556
"9179","chr11",32110036,32110254,11,12,0.916666666666667
"9180","chr11",32110254,32110472,2,2,1
"9181","chr11",32333172,32333472,0,0,NA
"9182","chr11",32354591,32355124,11,12,0.916666666666667
"9183","chr11",32408281,32408581,0,0,NA
"9184","chr11",32421797,32421994,6,10,0.6
"9185","chr11",32447793,32448117,18,23,0.782608695652174
"9186","chr11",32454065,32454365,1,3,0.333333333333333
"9187","chr11",32455547,32455884,26,27,0.962962962962963
"9188","chr11",32458505,32458810,21,23,0.91304347826087
"9189","chr11",32458810,32459115,7,8,0.875
"9190","chr11",32912568,32912868,0,0,NA
"9191","chr11",33033456,33033756,0,0,NA
"9192","chr11",33079453,33079679,0,0,NA
"9193","chr11",33081700,33082000,14,14,1
"9194","chr11",33082870,33083170,6,9,0.666666666666667
"9195","chr11",33083598,33083898,5,5,1
"9196","chr11",33183297,33183597,1,4,0.25
"9197","chr11",33199688,33199988,4,4,1
"9198","chr11",33209494,33209794,5,5,1
"9199","chr11",33217044,33217344,0,0,NA
"9200","chr11",33229515,33229815,2,2,1
"9201","chr11",33317053,33317242,0,0,NA
"9202","chr11",33396708,33396920,9,9,1
"9203","chr11",33396920,33397132,18,18,1
"9204","chr11",33399827,33400127,2,2,1
"9205","chr11",33442170,33442470,1,1,1
"9206","chr11",33563569,33563869,18,24,0.75
"9207","chr11",33673799,33674099,2,2,1
"9208","chr11",33719493,33719793,0,0,NA
"9209","chr11",33725545,33725845,3,3,1
"9210","chr11",33799905,33800205,0,0,NA
"9211","chr11",33850732,33851222,32,42,0.761904761904762
"9212","chr11",33886654,33886954,8,13,0.615384615384615
"9213","chr11",33891390,33891731,10,32,0.3125
"9214","chr11",33891731,33892073,60,70,0.857142857142857
"9215","chr11",33892240,33892395,2,2,1
"9216","chr11",33914495,33914795,7,8,0.875
"9217","chr11",33915164,33915464,4,4,1
"9218","chr11",33921007,33921307,6,11,0.545454545454545
"9219","chr11",33951659,33951959,0,0,NA
"9220","chr11",34049523,34049823,5,6,0.833333333333333
"9221","chr11",34160898,34161198,43,43,1
"9222","chr11",34176943,34177243,11,12,0.916666666666667
"9223","chr11",34215067,34215367,4,5,0.8
"9224","chr11",34236497,34236797,1,10,0.1
"9225","chr11",34244672,34244972,18,38,0.473684210526316
"9226","chr11",34265210,34265373,0,8,0
"9227","chr11",34266046,34266346,3,3,1
"9228","chr11",34272960,34273260,4,8,0.5
"9229","chr11",34280591,34280891,3,6,0.5
"9230","chr11",34284459,34284686,15,17,0.882352941176471
"9231","chr11",34284686,34284914,7,13,0.538461538461538
"9232","chr11",34285236,34285463,0,21,0
"9233","chr11",34285463,34285690,0,9,0
"9234","chr11",34296311,34296611,19,23,0.826086956521739
"9235","chr11",34340017,34340317,3,3,1
"9236","chr11",34340630,34340930,3,3,1
"9237","chr11",34352723,34353023,2,2,1
