"","gene","TAD"
"DLGAP3","DLGAP3","TAD_91"
"DLGAP5","DLGAP5","TAD_2697"
"DLK2","DLK2","TAD_3289"
"DLL4","DLL4","TAD_1442"
"DLX1","DLX1","TAD_335"
"DLX4","DLX4","TAD_1386"
"DM074112","DM074112","TAD_245"
"DMC1","DMC1","TAD_1968"
"DMD","DMD","TAD_2776"
"DMRTA1","DMRTA1","TAD_2528"
"DMXL2","DMXL2","TAD_910"
"DNAAF1","DNAAF1","TAD_1798"
"DNAH1","DNAH1","TAD_1192"
"DNAH10","DNAH10","TAD_373"
"DNAH11","DNAH11","TAD_2072"
"DNAH17","DNAH17","TAD_1727"
"DNAH3","DNAH3","TAD_1499"
"DNAH5","DNAH5","TAD_271"
"DNAH7","DNAH7","TAD_211"
"DNAJA2","DNAJA2","TAD_3485"
"DNAJB14","DNAJB14","TAD_93"
"DNAJB2","DNAJB2","TAD_1666"
"DNAJB4","DNAJB4","TAD_3401"
"DNAJB6","DNAJB6","TAD_3464"
"DNAJC1","DNAJC1","TAD_1632"
"DNAJC13","DNAJC13","TAD_2763"
"DNAJC14","DNAJC14","TAD_1589"
"DNAJC17","DNAJC17","TAD_3163"
"DNAJC18","DNAJC18","TAD_2258"
"DNAJC19","DNAJC19","TAD_2289"
"DNAJC22","DNAJC22","TAD_1698"
"DNAJC24","DNAJC24","TAD_93"
"DNAJC25","DNAJC25","TAD_3485"
"DNAJC25-GNG10;GNG10","DNAJC25-GNG10;GNG10","TAD_240"
"DNAJC27","DNAJC27","TAD_1017"
"DNAJC27-AS1","DNAJC27-AS1","TAD_1626"
"DNAJC3","DNAJC3","TAD_1288"
"DNAJC30","DNAJC30","TAD_1326"
"DNAJC5","DNAJC5","TAD_1200"
"DNAJC6","DNAJC6","TAD_2837"
"DNAJC7","DNAJC7","TAD_3249"
"DNAJC8","DNAJC8","TAD_1826"
"DNAL4","DNAL4","TAD_1962"
"DNALI1","DNALI1","TAD_79"
"DNASE1","DNASE1","TAD_2150"
"DNASE1L1","DNASE1L1","TAD_2217"
"DNASE2","DNASE2","TAD_3150"
"DND1","DND1","TAD_2210"
"DNER","DNER","TAD_216"
"DNHD1","DNHD1","TAD_3301"
"DNM3","DNM3","TAD_1534"
"DNMBP","DNMBP","TAD_2551"
"DNMT1","DNMT1","TAD_1263"
"DNMT3A","DNMT3A","TAD_461"
"DNMT3B","DNMT3B","TAD_1407"
"DNPEP","DNPEP","TAD_2009"
"DNTT","DNTT","TAD_1673"
"DOC2A","DOC2A","TAD_2824"
"DOCK5","DOCK5","TAD_1998"
"DOK4","DOK4","TAD_3307"
"DOK7","DOK7","TAD_295"
"DOLK","DOLK","TAD_228"
"DOT1L","DOT1L","TAD_3012"
"DPAGT1","DPAGT1","TAD_2556"
"DPCD","DPCD","TAD_1165"
"DPCR1","DPCR1","TAD_992"
"DPH1","DPH1","TAD_2927"
"DPH2","DPH2","TAD_1649"
"DPM3","DPM3","TAD_1170"
"DPP3","DPP3","TAD_2692"
"DPP4","DPP4","TAD_2045"
"DPP7","DPP7","TAD_3688"
"DPP8","DPP8","TAD_1940"
"DPRXP4","DPRXP4","TAD_516"
"DPY19L4","DPY19L4","TAD_676"
"DPY30","DPY30","TAD_719"
"DPYD","DPYD","TAD_1724"
"DPYSL3","DPYSL3","TAD_2718"
"DQ570096","DQ570096","TAD_723"
"DQ570835","DQ570835","TAD_1584"
"DQ572107","DQ572107","TAD_1557"
"DQ572382","DQ572382","TAD_3168"
"DQ572964","DQ572964","TAD_3049"
"DQ573015","DQ573015","TAD_2783"
"DQ573668","DQ573668","TAD_2281"
"DQ576756","DQ576756","TAD_1701"
"DQ576994","DQ576994","TAD_1603"
"DQ577731","DQ577731","TAD_3026"
"DQ579268","DQ579268","TAD_93"
"DQ582265","DQ582265","TAD_2194"
"DQ583809","DQ583809","TAD_815"
"DQ584699","DQ584699","TAD_1421"
"DQ586608","DQ586608","TAD_781"
"DQ586951","DQ586951","TAD_61"
"DQ590013","DQ590013","TAD_1692"
"DQ591572","DQ591572","TAD_3364"
"DQ591995","DQ591995","TAD_2392"
"DQ592230","DQ592230","TAD_3364"
"DQ592682","DQ592682","TAD_1702"
"DQ593252","DQ593252","TAD_1449"
"DQ593994;ELFN2","DQ593994;ELFN2","TAD_22"
"DQ595103","DQ595103","TAD_112"
"DQ596646","DQ596646","TAD_1487"
"DQ597485","DQ597485","TAD_3328"
"DQX1","DQX1","TAD_1482"
"DR1","DR1","TAD_228"
"DRAM1","DRAM1","TAD_2251"
"DRAP1","DRAP1","TAD_1697"
"DRD2","DRD2","TAD_2115"
"DRD4","DRD4","TAD_3023"
"DRP2","DRP2","TAD_3074"
"DSC1","DSC1","TAD_1200"
"DSCR3","DSCR3","TAD_295"
"DSCR6","DSCR6","TAD_3008"
"DSCR9","DSCR9","TAD_1626"
"DSN1","DSN1","TAD_1413"
"DSP","DSP","TAD_3040"
"DSTYK","DSTYK","TAD_1624"
"DTNB","DTNB","TAD_1588"
"DTWD1","DTWD1","TAD_245"
"DTX3","DTX3","TAD_3208"
"DTX3L","DTX3L","TAD_2283"
"DTYMK;AK126180","DTYMK;AK126180","TAD_1237"
"DUS1L","DUS1L","TAD_1692"
"DUS2L","DUS2L","TAD_3347"
"DUS4L","DUS4L","TAD_1646"
"DUSP14","DUSP14","TAD_2483"
"DUSP18","DUSP18","TAD_1036"
"DUSP19","DUSP19","TAD_1360"
"DUSP2","DUSP2","TAD_605"
"DUSP22","DUSP22","TAD_1962"
"DUSP23","DUSP23","TAD_243"
"DUSP7","DUSP7","TAD_1424"
"DUSP9","DUSP9","TAD_54"
"DVL3","DVL3","TAD_820"
"DYNC1I1","DYNC1I1","TAD_1295"
"DYNC1I2","DYNC1I2","TAD_889"
"DYNC1LI1","DYNC1LI1","TAD_1361"
"DYNC1LI2","DYNC1LI2","TAD_2181"
"DYNC2LI1","DYNC2LI1","TAD_425"
"DYNLL1","DYNLL1","TAD_1774"
"DYNLL2","DYNLL2","TAD_350"
"DYNLT3","DYNLT3","TAD_2886"
"DYRK1A","DYRK1A","TAD_887"
"DYRK2","DYRK2","TAD_2915"
"DYRK3","DYRK3","TAD_3440"
"DYRK4","DYRK4","TAD_2486"
"DYSF","DYSF","TAD_725"
"DZANK1","DZANK1","TAD_1192"
"DZIP1","DZIP1","TAD_2424"
"E2F2","E2F2","TAD_320"
"E2F5","E2F5","TAD_3167"
"E2F7","E2F7","TAD_819"
"EAF1","EAF1","TAD_36"
"EAF2","EAF2","TAD_125"
"EBF3","EBF3","TAD_1996"
"EBF4","EBF4","TAD_2281"
"EBPL","EBPL","TAD_1290"
"ECE2","ECE2","TAD_713"
"ECH1;HNRNPL","ECH1;HNRNPL","TAD_2819"
"ECHDC1","ECHDC1","TAD_512"
"ECHDC2","ECHDC2","TAD_3147"
"ECHS1","ECHS1","TAD_1697"
"ECM1","ECM1","TAD_2432"
"EDC3","EDC3","TAD_3009"
"EDF1","EDF1","TAD_199"
"EDN3","EDN3","TAD_764"
"EED","EED","TAD_1701"
"EEF1A1;DL491467","EEF1A1;DL491467","TAD_1038"
"EEF1B2","EEF1B2","TAD_2281"
"EEF1D","EEF1D","TAD_2950"
"EFCAB2","EFCAB2","TAD_551"
"EFHA2","EFHA2","TAD_1352"
"EFHC1","EFHC1","TAD_2751"
"EFHD2","EFHD2","TAD_1962"
"EFNA3","EFNA3","TAD_935"
"EFNA4","EFNA4","TAD_1010"
"EFR3B","EFR3B","TAD_2033"
"EFTUD1","EFTUD1","TAD_849"
"EFTUD2","EFTUD2","TAD_1352"
"EGF","EGF","TAD_1611"
"EGFL7","EGFL7","TAD_1593"
"EGFL8;PPT2","EGFL8;PPT2","TAD_1662"
"EGFR","EGFR","TAD_2302"
"EHD1","EHD1","TAD_625"
"EHD3","EHD3","TAD_1482"
"EHF","EHF","TAD_3483"
"EHMT2","EHMT2","TAD_175"
"EI24","EI24","TAD_1196"
"EID3","EID3","TAD_2831"
"EIF1B","EIF1B","TAD_1774"
"EIF2A","EIF2A","TAD_2999"
"EIF2AK2","EIF2AK2","TAD_1029"
"EIF2AK3","EIF2AK3","TAD_392"
"EIF2AK4","EIF2AK4","TAD_150"
"EIF2B2","EIF2B2","TAD_1936"
"EIF2B5","EIF2B5","TAD_2441"
"EIF2C1","EIF2C1","TAD_997"
"EIF2C3","EIF2C3","TAD_2738"
"EIF2C4","EIF2C4","TAD_1752"
"EIF2D","EIF2D","TAD_2144"
"EIF3E","EIF3E","TAD_3232"
"EIF3F","EIF3F","TAD_949"
"EIF3H","EIF3H","TAD_1030"
"EIF3I","EIF3I","TAD_2976"
"EIF3K","EIF3K","TAD_2830"
"EIF3M","EIF3M","TAD_2094"
"EIF4A1;DD413682","EIF4A1;DD413682","TAD_2768"
"EIF4A2","EIF4A2","TAD_528"
"EIF4A3","EIF4A3","TAD_1625"
"EIF4E","EIF4E","TAD_2202"
"EIF4EBP1","EIF4EBP1","TAD_2376"
"EIF4ENIF1","EIF4ENIF1","TAD_2764"
"EIF4H","EIF4H","TAD_1321"
"EIF5B","EIF5B","TAD_429"
"EIF6","EIF6","TAD_3082"
"ELANE","ELANE","TAD_31"
"ELAVL1","ELAVL1","TAD_2901"
"ELAVL3","ELAVL3","TAD_777"
"ELF3","ELF3","TAD_1482"
"ELF4","ELF4","TAD_2142"
"ELK1","ELK1","TAD_2252"
"ELK3","ELK3","TAD_61"
"ELK4;SLC45A3","ELK4;SLC45A3","TAD_1727"
"ELN","ELN","TAD_286"
"ELOVL1","ELOVL1","TAD_2768"
"ELOVL2","ELOVL2","TAD_2825"
"ELOVL4","ELOVL4","TAD_2170"
"ELOVL5","ELOVL5","TAD_1432"
"ELP2","ELP2","TAD_2901"
"ELP4","ELP4","TAD_2907"
"EMCN","EMCN","TAD_2085"
"EMID1","EMID1","TAD_2525"
"EMILIN1","EMILIN1","TAD_657"
"EMILIN2","EMILIN2","TAD_2516"
"EMILIN3","EMILIN3","TAD_970"
"EML1","EML1","TAD_1722"
"EML2","EML2","TAD_2950"
"EML3","EML3","TAD_1460"
"EML4","EML4","TAD_299"
"EML5","EML5","TAD_3485"
"EML6","EML6","TAD_223"
"EMP1","EMP1","TAD_710"
"EMP2","EMP2","TAD_1757"
"EMP3","EMP3","TAD_3434"
"EMX2","EMX2","TAD_47"
"EN2","EN2","TAD_105"
"ENDOD1","ENDOD1","TAD_3"
"ENDOG","ENDOG","TAD_320"
"ENG","ENG","TAD_83"
"ENHO","ENHO","TAD_2192"
"ENO3","ENO3","TAD_1697"
"ENO4","ENO4","TAD_169"
"ENOSF1","ENOSF1","TAD_87"
"ENPP2","ENPP2","TAD_2969"
"ENSA","ENSA","TAD_3013"
"ENTPD1","ENTPD1","TAD_757"
"ENTPD2","ENTPD2","TAD_1740"
"ENTPD3-AS1","ENTPD3-AS1","TAD_1442"
"ENTPD4","ENTPD4","TAD_1162"
"ENTPD5","ENTPD5","TAD_2826"
"ENTPD6","ENTPD6","TAD_2342"
"ENTPD7","ENTPD7","TAD_2536"
"ENTPD8","ENTPD8","TAD_764"
"EP300","EP300","TAD_3186"
"EP400","EP400","TAD_1682"
"EP400NL","EP400NL","TAD_3483"
"EPAS1","EPAS1","TAD_2684"
"EPB41","EPB41","TAD_2266"
"EPB41L1","EPB41L1","TAD_3339"
"EPB41L4B","EPB41L4B","TAD_2194"
"EPB41L5","EPB41L5","TAD_1297"
"EPB49","EPB49","TAD_1395"
"EPC1","EPC1","TAD_2057"
"EPHA10","EPHA10","TAD_3147"
"EPHA2","EPHA2","TAD_2692"
"EPHB4","EPHB4","TAD_2083"
"EPHB6","EPHB6","TAD_2976"
"EPHX1","EPHX1","TAD_3269"
"EPHX2","EPHX2","TAD_1358"
"EPHX3","EPHX3","TAD_172"
"EPHX4","EPHX4","TAD_1652"
"EPN3","EPN3","TAD_1625"
"EPOR;RGL3","EPOR;RGL3","TAD_849"
"EPPK1","EPPK1","TAD_304"
"EPR-1","EPR-1","TAD_3049"
"EPRS","EPRS","TAD_419"
"EPS8L2","EPS8L2","TAD_2354"
"EPS8L3","EPS8L3","TAD_2982"
"EPT1","EPT1","TAD_541"
"ERAL1","ERAL1","TAD_570"
"ERAP1","ERAP1","TAD_2682"
"ERAP2","ERAP2","TAD_3467"
"ERAS","ERAS","TAD_3012"
"ERBB2","ERBB2","TAD_1057"
"ERC1","ERC1","TAD_273"
"ERCC3","ERCC3","TAD_2839"
"ERF","ERF","TAD_3248"
"ERGIC3","ERGIC3","TAD_2166"
"ERH","ERH","TAD_633"
"ERICH1","ERICH1","TAD_609"
"ERLIN1","ERLIN1","TAD_1000"
"ERMAP","ERMAP","TAD_2272"
"ERN1","ERN1","TAD_3329"
"ERO1L","ERO1L","TAD_650"
"ERP29","ERP29","TAD_2828"
"ERVMER34-1","ERVMER34-1","TAD_1771"
"ESF1","ESF1","TAD_861"
"ESPL1","ESPL1","TAD_1061"
"ESPNL","ESPNL","TAD_1057"
"ESR2","ESR2","TAD_147"
"ESYT2","ESYT2","TAD_3538"
"ESYT3","ESYT3","TAD_1578"
"ETFA","ETFA","TAD_3547"
"ETHE1","ETHE1","TAD_1701"
"ETV2","ETV2","TAD_1612"
"ETV5","ETV5","TAD_2504"
"ETV7","ETV7","TAD_1628"
"EVC","EVC","TAD_238"
"EVC2","EVC2","TAD_2566"
"EVI5","EVI5","TAD_970"
"EXD2","EXD2","TAD_3442"
"EXD3","EXD3","TAD_2825"
"EXOC2","EXOC2","TAD_1771"
"EXOC3","EXOC3","TAD_318"
"EXOC3L2","EXOC3L2","TAD_507"
"EXOC4","EXOC4","TAD_2276"
"EXOC6B","EXOC6B","TAD_1261"
"EXOC7","EXOC7","TAD_2791"
"EXOSC3","EXOSC3","TAD_223"
"EXOSC4","EXOSC4","TAD_2001"
"EXOSC8","EXOSC8","TAD_258"
"EXPH5","EXPH5","TAD_1733"
"EXT1","EXT1","TAD_974"
"EXTL3","EXTL3","TAD_320"
"EYA1","EYA1","TAD_555"
"EYA3","EYA3","TAD_240"
"EZH1","EZH1","TAD_487"
"EZH2","EZH2","TAD_3110"
"EZR","EZR","TAD_2111"
"F10","F10","TAD_2825"
"F12","F12","TAD_3045"
"F2R","F2R","TAD_1962"
"F2RL1","F2RL1","TAD_669"
"F2RL2","F2RL2","TAD_157"
"F7","F7","TAD_954"
"F8","F8","TAD_2044"
"FADS3","FADS3","TAD_1140"
"FAH","FAH","TAD_606"
"FAIM","FAIM","TAD_1064"
"FAIM2","FAIM2","TAD_2736"
"FAIM3","FAIM3","TAD_1666"
"FAM100B","FAM100B","TAD_1106"
"FAM101B","FAM101B","TAD_1742"
"FAM103A1","FAM103A1","TAD_659"
"FAM104B","FAM104B","TAD_966"
"FAM107A","FAM107A","TAD_555"
"FAM108B1","FAM108B1","TAD_2833"
"FAM108C1;AX747179","FAM108C1;AX747179","TAD_1549"
"FAM109B","FAM109B","TAD_2917"
"FAM110A","FAM110A","TAD_2738"
"FAM110B","FAM110B","TAD_1415"
"FAM113A","FAM113A","TAD_1648"
"FAM113B","FAM113B","TAD_1109"
"FAM114A1","FAM114A1","TAD_1958"
"FAM116A","FAM116A","TAD_276"
"FAM116B","FAM116B","TAD_1832"
"FAM117A","FAM117A","TAD_52"
"FAM117B","FAM117B","TAD_1141"
"FAM118A","FAM118A","TAD_657"
"FAM120A;DNAPTP1","FAM120A;DNAPTP1","TAD_31"
"FAM120AOS","FAM120AOS","TAD_492"
"FAM120C","FAM120C","TAD_3688"
"FAM122B","FAM122B","TAD_2976"
"FAM122C","FAM122C","TAD_1666"
"FAM123B","FAM123B","TAD_2084"
"FAM125A","FAM125A","TAD_492"
"FAM126B","FAM126B","TAD_3485"
"FAM129A","FAM129A","TAD_2261"
"FAM129B","FAM129B","TAD_2681"
"FAM129C","FAM129C","TAD_286"
"FAM131B","FAM131B","TAD_3464"
"FAM132A","FAM132A","TAD_1167"
"FAM132B","FAM132B","TAD_1158"
"FAM134A","FAM134A","TAD_3484"
"FAM135A","FAM135A","TAD_2759"
"FAM13A","FAM13A","TAD_1015"
"FAM13A-AS1","FAM13A-AS1","TAD_2454"
"FAM13B","FAM13B","TAD_1653"
"FAM151B","FAM151B","TAD_1927"
"FAM158A","FAM158A","TAD_1000"
"FAM159B","FAM159B","TAD_2726"
"FAM160A1","FAM160A1","TAD_1648"
"FAM160A2","FAM160A2","TAD_2744"
"FAM160B1","FAM160B1","TAD_1942"
"FAM160B2","FAM160B2","TAD_1311"
"FAM161A","FAM161A","TAD_582"
"FAM161B","FAM161B","TAD_339"
"FAM162B","FAM162B","TAD_698"
"FAM164A","FAM164A","TAD_3225"
"FAM164C","FAM164C","TAD_2367"
"FAM166A","FAM166A","TAD_2927"
"FAM167A","FAM167A","TAD_1482"
"FAM167B","FAM167B","TAD_318"
"FAM168B","FAM168B","TAD_1014"
"FAM169A","FAM169A","TAD_481"
"FAM172A;MIR2277","FAM172A;MIR2277","TAD_582"
"FAM173A","FAM173A","TAD_1603"
"FAM174A","FAM174A","TAD_1606"
"FAM174B","FAM174B","TAD_3343"
"FAM175A","FAM175A","TAD_1036"
"FAM175B","FAM175B","TAD_78"
"FAM176B","FAM176B","TAD_749"
"FAM177A1","FAM177A1","TAD_1615"
"FAM179B","FAM179B","TAD_710"
"FAM184B","FAM184B","TAD_1639"
"FAM190B","FAM190B","TAD_2437"
"FAM192A","FAM192A","TAD_2265"
"FAM195B","FAM195B","TAD_480"
"FAM19A3","FAM19A3","TAD_1925"
"FAM19A5","FAM19A5","TAD_1263"
"FAM200B;BC017971","FAM200B;BC017971","TAD_54"
"FAM204A","FAM204A","TAD_1619"
"FAM207A","FAM207A","TAD_709"
"FAM212A","FAM212A","TAD_910"
"FAM212B","FAM212B","TAD_2829"
"FAM213A","FAM213A","TAD_935"
"FAM213B","FAM213B","TAD_429"
"FAM24B","FAM24B","TAD_997"
"FAM26E","FAM26E","TAD_218"
"FAM36A","FAM36A","TAD_1656"
"FAM3A","FAM3A","TAD_1148"
"FAM40B","FAM40B","TAD_657"
"FAM43B","FAM43B","TAD_1911"
"FAM46A","FAM46A","TAD_2734"
"FAM46B","FAM46B","TAD_3538"
"FAM48A","FAM48A","TAD_3260"
"FAM49B","FAM49B","TAD_593"
"FAM53B","FAM53B","TAD_1291"
"FAM53C","FAM53C","TAD_1062"
"FAM58A","FAM58A","TAD_944"
"FAM63B","FAM63B","TAD_625"
"FAM65A","FAM65A","TAD_3467"
"FAM65C","FAM65C","TAD_759"
"FAM71E1","FAM71E1","TAD_1807"
"FAM72D","FAM72D","TAD_707"
"FAM73A","FAM73A","TAD_3119"
"FAM76A","FAM76A","TAD_2681"
"FAM78A","FAM78A","TAD_523"
"FAM82A2","FAM82A2","TAD_3045"
"FAM83A","FAM83A","TAD_609"
"FAM89A;MIR1182","FAM89A;MIR1182","TAD_3365"
"FAM98C","FAM98C","TAD_2216"
"FANCC","FANCC","TAD_1290"
"FANCE","FANCE","TAD_1595"
"FANCL","FANCL","TAD_112"
"FANCM","FANCM","TAD_1106"
"FASN","FASN","TAD_570"
"FASTK","FASTK","TAD_1791"
"FASTKD1","FASTKD1","TAD_1732"
"FASTKD2","FASTKD2","TAD_606"
"FASTKD5","FASTKD5","TAD_2511"
"FAT2","FAT2","TAD_3574"
"FAT3","FAT3","TAD_2166"
"FBLIM1","FBLIM1","TAD_1665"
"FBLL1","FBLL1","TAD_3222"
"FBLN1;AK095988","FBLN1;AK095988","TAD_2190"
"FBLN7","FBLN7","TAD_1590"
"FBN2","FBN2","TAD_1440"
"FBN3","FBN3","TAD_2433"
"FBRSL1","FBRSL1","TAD_3355"
"FBXL18","FBXL18","TAD_2013"
"FBXL2","FBXL2","TAD_462"
"FBXL5","FBXL5","TAD_3621"
"FBXL8","FBXL8","TAD_3467"
"FBXO10","FBXO10","TAD_1876"
"FBXO18","FBXO18","TAD_2831"
"FBXO22","FBXO22","TAD_1000"
"FBXO22-AS1","FBXO22-AS1","TAD_280"
"FBXO24","FBXO24","TAD_1170"
"FBXO25","FBXO25","TAD_1297"
"FBXO27","FBXO27","TAD_2844"
"FBXO33","FBXO33","TAD_1648"
"FBXO34","FBXO34","TAD_766"
"FBXO36","FBXO36","TAD_101"
"FBXO38","FBXO38","TAD_589"
"FBXO4","FBXO4","TAD_1689"
"FBXO42","FBXO42","TAD_1530"
"FBXO45","FBXO45","TAD_531"
"FBXO8","FBXO8","TAD_2548"
"FBXO9","FBXO9","TAD_1987"
"FBXW11","FBXW11","TAD_1585"
"FBXW12","FBXW12","TAD_3466"
"FBXW2","FBXW2","TAD_2737"
"FBXW4","FBXW4","TAD_91"
"FBXW4P1","FBXW4P1","TAD_1127"
"FBXW5","FBXW5","TAD_1534"
"FBXW7","FBXW7","TAD_199"
"FBXW8;AK055849","FBXW8;AK055849","TAD_2024"
"FCER1G","FCER1G","TAD_1648"
"FCF1","FCF1","TAD_843"
"FCHO1","FCHO1","TAD_2739"
"FDFT1","FDFT1","TAD_1668"
"FDXR","FDXR","TAD_1344"
"FER","FER","TAD_487"
"FER1L4","FER1L4","TAD_1742"
"FER1L5","FER1L5","TAD_3168"
"FERMT2","FERMT2","TAD_815"
"FES","FES","TAD_1595"
"FETUB","FETUB","TAD_1936"
"FEZ2","FEZ2","TAD_627"
"FGD1","FGD1","TAD_2246"
"FGD2","FGD2","TAD_1733"
"FGD6","FGD6","TAD_3027"
"FGF11","FGF11","TAD_141"
"FGF12","FGF12","TAD_1656"
"FGF16","FGF16","TAD_3249"
"FGF2","FGF2","TAD_533"
"FGF23","FGF23","TAD_1870"
"FGFBP3","FGFBP3","TAD_33"
"FGFR1","FGFR1","TAD_2722"
"FGFR1OP","FGFR1OP","TAD_1499"
"FGFR1OP2","FGFR1OP2","TAD_3381"
"FGFR3","FGFR3","TAD_3099"
"FGFR4","FGFR4","TAD_2440"
"FHAD1","FHAD1","TAD_1791"
"FHDC1","FHDC1","TAD_2738"
"FHL1","FHL1","TAD_2363"
"FHOD3","FHOD3","TAD_3195"
"FIBP","FIBP","TAD_2826"
"FIGF","FIGF","TAD_763"
"FIGNL1","FIGNL1","TAD_2734"
"FIP1L1","FIP1L1","TAD_2855"
"FIS1","FIS1","TAD_1958"
"FITM1","FITM1","TAD_450"
"FITM2","FITM2","TAD_601"
"FIZ1","FIZ1","TAD_1240"
"FJX1","FJX1","TAD_1943"
"FKBP10","FKBP10","TAD_1506"
"FKBP11","FKBP11","TAD_1345"
"FKBP1A","FKBP1A","TAD_1701"
"FKBP1AP1","FKBP1AP1","TAD_766"
"FKBP1B","FKBP1B","TAD_1574"
"FKBP3","FKBP3","TAD_261"
"FKBP8","FKBP8","TAD_1291"
"FKBP9","FKBP9","TAD_3647"
"FKBPL","FKBPL","TAD_1082"
"FKTN","FKTN","TAD_3067"
"FLAD1","FLAD1","TAD_1904"
"FLII","FLII","TAD_1360"
"FLJ00157","FLJ00157","TAD_1325"
"FLJ11235","FLJ11235","TAD_3434"
"FLJ20021","FLJ20021","TAD_2736"
"FLJ22447","FLJ22447","TAD_2736"
"FLJ27352","FLJ27352","TAD_76"
"FLJ27354","FLJ27354","TAD_1050"
"FLJ30838","FLJ30838","TAD_2405"
"FLJ31306","FLJ31306","TAD_289"
"FLJ32224","FLJ32224","TAD_471"
"FLJ33065","FLJ33065","TAD_2392"
"FLJ34208","FLJ34208","TAD_1584"
"FLJ35282","FLJ35282","TAD_176"
"FLJ35776","FLJ35776","TAD_2052"
"FLJ37453","FLJ37453","TAD_3157"
"FLJ38109","FLJ38109","TAD_2060"
"FLJ38668","FLJ38668","TAD_1209"
"FLJ38723","FLJ38723","TAD_1064"
"FLJ39051","FLJ39051","TAD_1740"
"FLJ39639","FLJ39639","TAD_2087"
"FLJ39653","FLJ39653","TAD_1281"
"FLJ40448","FLJ40448","TAD_1673"
"FLJ40852","FLJ40852","TAD_1013"
"FLJ42393","FLJ42393","TAD_725"
"FLJ43879","FLJ43879","TAD_2196"
"FLJ44511","FLJ44511","TAD_622"
"FLJ45079","FLJ45079","TAD_1508"
"FLJ45513","FLJ45513","TAD_2525"
"FLJ46906","FLJ46906","TAD_261"
"FLJ90757","FLJ90757","TAD_353"
"FLNB","FLNB","TAD_1082"
"FLNC","FLNC","TAD_2836"
"FLOT2","FLOT2","TAD_112"
"FLRT2","FLRT2","TAD_1966"
"FLRT3","FLRT3","TAD_223"
"FLT1","FLT1","TAD_1174"
"FLT4","FLT4","TAD_1780"
"FLVCR1","FLVCR1","TAD_481"
"FLVCR1-AS1","FLVCR1-AS1","TAD_240"
"FLVCR2","FLVCR2","TAD_3416"
"FLYWCH1","FLYWCH1","TAD_3467"
"FLYWCH2","FLYWCH2","TAD_2181"
"FMN2","FMN2","TAD_1997"
"FMNL3","FMNL3","TAD_1697"
"FMO4","FMO4","TAD_1937"
"FMO5","FMO5","TAD_1049"
"FN3K","FN3K","TAD_2726"
"FN3KRP","FN3KRP","TAD_819"
"FNBP1","FNBP1","TAD_3110"
"FNBP1L","FNBP1L","TAD_3352"
"FNBP4","FNBP4","TAD_2371"
"FNDC3A","FNDC3A","TAD_772"
"FNDC4","FNDC4","TAD_796"
"FNIP1","FNIP1","TAD_2123"
"FNTA","FNTA","TAD_2751"
"FOLR1","FOLR1","TAD_3573"
"FONG","FONG","TAD_2764"
"FOSB","FOSB","TAD_1974"
"FOSL1","FOSL1","TAD_2804"
"FOSL2","FOSL2","TAD_1484"
"FOXD2","FOXD2","TAD_3317"
"FOXE3","FOXE3","TAD_2831"
"FOXF2","FOXF2","TAD_3331"
"FOXJ2","FOXJ2","TAD_2376"
"FOXJ3","FOXJ3","TAD_625"
"FOXM1","FOXM1","TAD_61"
"FOXO4","FOXO4","TAD_3331"
"FOXP1","FOXP1","TAD_2942"
"FOXQ1","FOXQ1","TAD_3535"
"FP15737","FP15737","TAD_1668"
"FP588","FP588","TAD_444"
"FPGS","FPGS","TAD_2587"
"FRA10AC1","FRA10AC1","TAD_1335"
"FRMD4A","FRMD4A","TAD_1251"
"FRMD4B","FRMD4B","TAD_2900"
"FRMD8","FRMD8","TAD_653"
"FRS2","FRS2","TAD_1027"
"FRY","FRY","TAD_524"
"FRYL","FRYL","TAD_2915"
"FRZB","FRZB","TAD_3412"
"FSCN1","FSCN1","TAD_217"
"FSD1","FSD1","TAD_2498"
"FSIP1","FSIP1","TAD_1688"
"FST","FST","TAD_2274"
"FSTL3","FSTL3","TAD_3132"
"FTCD","FTCD","TAD_1158"
"FTH1","FTH1","TAD_512"
"FTL;DQ591443","FTL;DQ591443","TAD_3619"
"FTO","FTO","TAD_322"
"FTSJD1","FTSJD1","TAD_1669"
"FTSJD2","FTSJD2","TAD_2827"
"FTX","FTX","TAD_1623"
"FU270195","FU270195","TAD_1534"
"FU270200","FU270200","TAD_2281"
"FUBP1","FUBP1","TAD_3259"
"FUK","FUK","TAD_3151"
"FUNDC1","FUNDC1","TAD_1022"
"FUNDC2","FUNDC2","TAD_512"
"FUNDC2P2","FUNDC2P2","TAD_2979"
"FURIN","FURIN","TAD_3013"
"FUT1","FUT1","TAD_889"
"FUT5","FUT5","TAD_1619"
"FUT6","FUT6","TAD_3676"
"FUT8","FUT8","TAD_1352"
"FUZ","FUZ","TAD_2276"
"FW340027","FW340027","TAD_1344"
"FW340055;MXD1","FW340055;MXD1","TAD_1837"
"FXC1","FXC1","TAD_217"
"FXR1","FXR1","TAD_1579"
"FXYD1","FXYD1","TAD_3547"
"FXYD3","FXYD3","TAD_209"
"FXYD5;AX747741","FXYD5;AX747741","TAD_3478"
"FXYD7","FXYD7","TAD_2094"
"FYCO1","FYCO1","TAD_1996"
"FYTTD1","FYTTD1","TAD_1846"
"FZD3","FZD3","TAD_2827"
"FZD4","FZD4","TAD_461"
"FZD5","FZD5","TAD_461"
