"","gene","TAD"
"DUSP5","DUSP5","TAD_1090"
"DUSP7","DUSP7","TAD_2035"
"DUSP9","DUSP9","TAD_1000"
"DVL3","DVL3","TAD_1057"
"DYM","DYM","TAD_498"
"DYNC1I1","DYNC1I1","TAD_771"
"DYNC1I2","DYNC1I2","TAD_2180"
"DYNC1LI1","DYNC1LI1","TAD_2838"
"DYNC1LI2","DYNC1LI2","TAD_3546"
"DYNC2LI1","DYNC2LI1","TAD_523"
"DYNLL1","DYNLL1","TAD_1184"
"DYNLL2","DYNLL2","TAD_565"
"DYNLRB1","DYNLRB1","TAD_1630"
"DYRK1B","DYRK1B","TAD_1352"
"DYRK2","DYRK2","TAD_1135"
"DYRK4","DYRK4","TAD_226"
"DZIP1","DZIP1","TAD_496"
"E2F2","E2F2","TAD_586"
"E2F3","E2F3","TAD_1127"
"E2F5","E2F5","TAD_598"
"E2F7","E2F7","TAD_2376"
"E2F8","E2F8","TAD_725"
"EAF1","EAF1","TAD_910"
"EBAG9","EBAG9","TAD_1121"
"EBF1","EBF1","TAD_3110"
"EBF2","EBF2","TAD_685"
"EBF4","EBF4","TAD_1645"
"EBLN1","EBLN1","TAD_2049"
"EBLN2","EBLN2","TAD_945"
"EBPL","EBPL","TAD_248"
"ECE2","ECE2","TAD_1127"
"ECEL1P2","ECEL1P2","TAD_2587"
"ECHDC1","ECHDC1","TAD_1648"
"ECHDC2","ECHDC2","TAD_1692"
"ECHS1","ECHS1","TAD_1084"
"ECM1","ECM1","TAD_1631"
"ECM2","ECM2","TAD_1487"
"ECSCR","ECSCR","TAD_969"
"ECT2L","ECT2L","TAD_1626"
"EDA","EDA","TAD_3167"
"EDA2R","EDA2R","TAD_2123"
"EDARADD","EDARADD","TAD_667"
"EDC3","EDC3","TAD_241"
"EDC4","EDC4","TAD_850"
"EDEM2","EDEM2","TAD_1701"
"EDF1","EDF1","TAD_3349"
"EDIL3","EDIL3","TAD_468"
"EDN1","EDN1","TAD_2122"
"EDNRA","EDNRA","TAD_215"
"EEA1","EEA1","TAD_2274"
"EED","EED","TAD_1416"
"EEF1A1;DL491467","EEF1A1;DL491467","TAD_3478"
"EEF1A2","EEF1A2","TAD_1184"
"EEF1B2","EEF1B2","TAD_286"
"EEF1D","EEF1D","TAD_1168"
"EEF1G","EEF1G","TAD_1199"
"EEFSEC","EEFSEC","TAD_267"
"EEPD1","EEPD1","TAD_603"
"EFCAB10","EFCAB10","TAD_3027"
"EFCAB11","EFCAB11","TAD_2119"
"EFCAB2","EFCAB2","TAD_1345"
"EFCAB4B","EFCAB4B","TAD_1976"
"EFCAB6","EFCAB6","TAD_3313"
"EFEMP2","EFEMP2","TAD_1291"
"EFHC1","EFHC1","TAD_286"
"EFHD2","EFHD2","TAD_254"
"EFNA1","EFNA1","TAD_2136"
"EFNA3","EFNA3","TAD_2268"
"EFNA4","EFNA4","TAD_902"
"EFNA5","EFNA5","TAD_2860"
"EFNB2","EFNB2","TAD_2829"
"EFR3A","EFR3A","TAD_1757"
"EFR3B","EFR3B","TAD_600"
"EFS","EFS","TAD_606"
"EFTUD1","EFTUD1","TAD_1530"
"EFTUD2","EFTUD2","TAD_1625"
"EGF","EGF","TAD_295"
"EGFEM1P","EGFEM1P","TAD_339"
"EGFL6","EGFL6","TAD_757"
"EGFLAM","EGFLAM","TAD_1029"
"EGFR","EGFR","TAD_2658"
"EGLN3","EGLN3","TAD_1444"
"EGOT","EGOT","TAD_1082"
"EGR2","EGR2","TAD_593"
"EGR3","EGR3","TAD_2272"
"EHBP1","EHBP1","TAD_59"
"EHD1","EHD1","TAD_2272"
"EHD4","EHD4","TAD_254"
"EHF","EHF","TAD_471"
"EHHADH","EHHADH","TAD_485"
"EI24","EI24","TAD_2060"
"EID1","EID1","TAD_2828"
"EID3","EID3","TAD_3269"
"EIF2A","EIF2A","TAD_2838"
"EIF2AK2","EIF2AK2","TAD_1703"
"EIF2AK4","EIF2AK4","TAD_1157"
"EIF2B2","EIF2B2","TAD_1904"
"EIF2C1","EIF2C1","TAD_2744"
"EIF2D","EIF2D","TAD_2153"
"EIF3C","EIF3C","TAD_1285"
"EIF3E","EIF3E","TAD_258"
"EIF3F","EIF3F","TAD_3415"
"EIF3I","EIF3I","TAD_1364"
"EIF3L","EIF3L","TAD_530"
"EIF3M","EIF3M","TAD_133"
"EIF4A3","EIF4A3","TAD_261"
"EIF4E","EIF4E","TAD_3119"
"EIF4EBP1","EIF4EBP1","TAD_2744"
"EIF4G3","EIF4G3","TAD_234"
"EIF4H","EIF4H","TAD_430"
"EIF5B","EIF5B","TAD_378"
"EIF6","EIF6","TAD_691"
"ELAC1","ELAC1","TAD_3307"
"ELAVL1","ELAVL1","TAD_3338"
"ELAVL2","ELAVL2","TAD_1170"
"ELF3","ELF3","TAD_3234"
"ELF4","ELF4","TAD_526"
"ELF5","ELF5","TAD_204"
"ELFN1","ELFN1","TAD_2826"
"ELK3","ELK3","TAD_295"
"ELK4;SLC45A3","ELK4;SLC45A3","TAD_2376"
"ELL2","ELL2","TAD_603"
"ELMO1","ELMO1","TAD_1578"
"ELMO2","ELMO2","TAD_3307"
"ELMOD1","ELMOD1","TAD_2985"
"ELMOD2","ELMOD2","TAD_3460"
"ELN","ELN","TAD_1072"
"ELOVL1","ELOVL1","TAD_216"
"ELOVL2","ELOVL2","TAD_1072"
"ELOVL5","ELOVL5","TAD_3008"
"ELOVL6","ELOVL6","TAD_2825"
"ELP2","ELP2","TAD_1734"
"ELP3","ELP3","TAD_1064"
"ELP4","ELP4","TAD_1288"
"ELTD1","ELTD1","TAD_565"
"EMBP1","EMBP1","TAD_1703"
"EMCN","EMCN","TAD_286"
"EMID1","EMID1","TAD_3530"
"EMID2","EMID2","TAD_1484"
"EMILIN1","EMILIN1","TAD_2831"
"EMILIN2","EMILIN2","TAD_3119"
"EML1","EML1","TAD_2820"
"EML3","EML3","TAD_2307"
"EML4","EML4","TAD_2695"
"EML6","EML6","TAD_1434"
"EMP2","EMP2","TAD_1499"
"EMP3","EMP3","TAD_2742"
"EMR4P","EMR4P","TAD_286"
"EMX1","EMX1","TAD_2527"
"EMX2","EMX2","TAD_2976"
"EMX2OS","EMX2OS","TAD_1099"
"EN2","EN2","TAD_2181"
"ENDOD1","ENDOD1","TAD_2322"
"ENG","ENG","TAD_74"
"ENHO","ENHO","TAD_1672"
"ENKUR","ENKUR","TAD_1673"
"ENO3","ENO3","TAD_1875"
"ENOX1","ENOX1","TAD_2194"
"ENOX2","ENOX2","TAD_141"
"ENPP2","ENPP2","TAD_1666"
"ENPP4","ENPP4","TAD_165"
"ENPP5","ENPP5","TAD_1618"
"ENPP6","ENPP6","TAD_1582"
"ENTPD2","ENTPD2","TAD_585"
"ENTPD3","ENTPD3","TAD_515"
"ENTPD3-AS1","ENTPD3-AS1","TAD_1297"
"ENTPD4","ENTPD4","TAD_1625"
"ENTPD5","ENTPD5","TAD_245"
"ENTPD6","ENTPD6","TAD_2180"
"ENTPD7","ENTPD7","TAD_644"
"ENTPD8","ENTPD8","TAD_1649"
"EP400","EP400","TAD_2738"
"EP400NL","EP400NL","TAD_2738"
"EPAS1","EPAS1","TAD_1064"
"EPB41","EPB41","TAD_1962"
"EPB41L2","EPB41L2","TAD_1706"
"EPB41L5","EPB41L5","TAD_2751"
"EPB42","EPB42","TAD_1745"
"EPB49","EPB49","TAD_3428"
"EPC1","EPC1","TAD_1135"
"EPC2","EPC2","TAD_525"
"EPDR1","EPDR1","TAD_587"
"EPG5","EPG5","TAD_423"
"EPGN","EPGN","TAD_934"
"EPHA1","EPHA1","TAD_2584"
"EPHA10","EPHA10","TAD_112"
"EPHA3","EPHA3","TAD_773"
"EPHA4","EPHA4","TAD_3110"
"EPHA6","EPHA6","TAD_271"
"EPHA8","EPHA8","TAD_2057"
"EPHB1","EPHB1","TAD_429"
"EPHB2","EPHB2","TAD_429"
"EPHB3","EPHB3","TAD_710"
"EPHB4","EPHB4","TAD_2144"
"EPHX1","EPHX1","TAD_711"
"EPHX2","EPHX2","TAD_819"
"EPHX3","EPHX3","TAD_1700"
"EPHX4","EPHX4","TAD_3121"
"EPM2A","EPM2A","TAD_1297"
"EPN2","EPN2","TAD_1359"
"EPN3","EPN3","TAD_1800"
"EPO","EPO","TAD_2825"
"EPR-1","EPR-1","TAD_1740"
"EPRS","EPRS","TAD_830"
"EPS15","EPS15","TAD_1062"
"EPS15L1","EPS15L1","TAD_587"
"EPS8","EPS8","TAD_3547"
"EPS8L2","EPS8L2","TAD_1123"
"EPS8L3","EPS8L3","TAD_1264"
"EPSTI1","EPSTI1","TAD_1779"
"EPT1","EPT1","TAD_3310"
"ERAP1","ERAP1","TAD_3401"
"ERAS","ERAS","TAD_526"
"ERBB2","ERBB2","TAD_2607"
"ERBB2IP","ERBB2IP","TAD_1964"
"ERBB4","ERBB4","TAD_2228"
"ERCC3","ERCC3","TAD_2052"
"ERF","ERF","TAD_1297"
"ERI3","ERI3","TAD_2845"
"ERICH1","ERICH1","TAD_1261"
"ERMAP","ERMAP","TAD_1574"
"ERMN","ERMN","TAD_3621"
"ERN1","ERN1","TAD_517"
"ERO1L","ERO1L","TAD_3676"
"ERO1LB","ERO1LB","TAD_2834"
"ERP27","ERP27","TAD_3087"
"ERP29","ERP29","TAD_2316"
"ERVFRD-1","ERVFRD-1","TAD_3430"
"ERVV-2","ERVV-2","TAD_1024"
"ESPL1","ESPL1","TAD_861"
"ESPNL","ESPNL","TAD_776"
"ESPNP","ESPNP","TAD_2059"
"ESR1","ESR1","TAD_2756"
"ESR2","ESR2","TAD_3040"
"ESRP1","ESRP1","TAD_3466"
"ESRRB","ESRRB","TAD_1022"
"ESRRG","ESRRG","TAD_207"
"ESYT2","ESYT2","TAD_373"
"ETAA1","ETAA1","TAD_2224"
"ETFA","ETFA","TAD_777"
"ETS1","ETS1","TAD_2512"
"ETS2","ETS2","TAD_2855"
"ETV2","ETV2","TAD_1947"
"ETV4","ETV4","TAD_3525"
"ETV5","ETV5","TAD_1664"
"ETV6","ETV6","TAD_523"
"ETV7","ETV7","TAD_2516"
"EU250752","EU250752","TAD_1036"
"EVC2","EVC2","TAD_654"
"EVI1","EVI1","TAD_935"
"EVI2A","EVI2A","TAD_727"
"EVI5","EVI5","TAD_1700"
"EXD1","EXD1","TAD_1200"
"EXD2","EXD2","TAD_400"
"EXD3","EXD3","TAD_2566"
"EXOC3L2","EXOC3L2","TAD_2682"
"EXOC3L4","EXOC3L4","TAD_1030"
"EXOC4","EXOC4","TAD_1484"
"EXOC6","EXOC6","TAD_2153"
"EXOG","EXOG","TAD_2839"
"EXOSC3","EXOSC3","TAD_3430"
"EXOSC4","EXOSC4","TAD_1104"
"EXOSC8","EXOSC8","TAD_2926"
"EXPH5","EXPH5","TAD_449"
"EXT1","EXT1","TAD_1648"
"EXTL1","EXTL1","TAD_1505"
"EXTL3","EXTL3","TAD_565"
"EYA1","EYA1","TAD_2861"
"EYA3","EYA3","TAD_3141"
"EYA4","EYA4","TAD_1609"
"EZH1","EZH1","TAD_1261"
"EZR","EZR","TAD_3416"
"F10","F10","TAD_1530"
"F13B","F13B","TAD_2738"
"F2","F2","TAD_492"
"F2R","F2R","TAD_3483"
"F2RL1","F2RL1","TAD_516"
"F2RL2","F2RL2","TAD_1889"
"F2RL3","F2RL3","TAD_565"
"F5","F5","TAD_590"
"F7","F7","TAD_1082"
"F8","F8","TAD_1617"
"FA2H","FA2H","TAD_1123"
"FAAH2","FAAH2","TAD_3289"
"FABP12","FABP12","TAD_3187"
"FABP4","FABP4","TAD_3080"
"FABP5P3","FABP5P3","TAD_606"
"FABP6","FABP6","TAD_2607"
"FADS3","FADS3","TAD_3482"
"FAF1","FAF1","TAD_835"
"FAF2","FAF2","TAD_2838"
"FAIM","FAIM","TAD_339"
"FAIM2","FAIM2","TAD_173"
"FAIM3","FAIM3","TAD_2055"
"FAM100A","FAM100A","TAD_3047"
"FAM101B","FAM101B","TAD_295"
"FAM102A","FAM102A","TAD_1387"
"FAM104B","FAM104B","TAD_1064"
"FAM107A","FAM107A","TAD_339"
"FAM108B1","FAM108B1","TAD_1986"
"FAM108C1;AX747179","FAM108C1;AX747179","TAD_1135"
"FAM110A","FAM110A","TAD_93"
"FAM111A","FAM111A","TAD_1622"
"FAM113A","FAM113A","TAD_1186"
"FAM113B","FAM113B","TAD_659"
"FAM114A1","FAM114A1","TAD_3661"
"FAM115C","FAM115C","TAD_2274"
"FAM116A","FAM116A","TAD_1657"
"FAM117A","FAM117A","TAD_1487"
"FAM117B","FAM117B","TAD_96"
"FAM118A","FAM118A","TAD_670"
"FAM120A;DNAPTP1","FAM120A;DNAPTP1","TAD_3009"
"FAM120C","FAM120C","TAD_530"
"FAM122C","FAM122C","TAD_2490"
"FAM123B","FAM123B","TAD_541"
"FAM124A","FAM124A","TAD_2268"
"FAM125B","FAM125B","TAD_2838"
"FAM126A","FAM126A","TAD_654"
"FAM126B","FAM126B","TAD_2472"
"FAM129A","FAM129A","TAD_547"
"FAM129B","FAM129B","TAD_3575"
"FAM131B","FAM131B","TAD_1702"
"FAM132A","FAM132A","TAD_709"
"FAM133A","FAM133A","TAD_2"
"FAM134A","FAM134A","TAD_2825"
"FAM134B","FAM134B","TAD_3629"
"FAM135A","FAM135A","TAD_657"
"FAM135B","FAM135B","TAD_1690"
"FAM13A","FAM13A","TAD_3359"
"FAM13B","FAM13B","TAD_2964"
"FAM13C","FAM13C","TAD_1443"
"FAM151B","FAM151B","TAD_617"
"FAM155A","FAM155A","TAD_3678"
"FAM155B","FAM155B","TAD_3547"
"FAM160A2","FAM160A2","TAD_1641"
"FAM160B2","FAM160B2","TAD_3089"
"FAM161A","FAM161A","TAD_3173"
"FAM161B","FAM161B","TAD_1352"
"FAM164A","FAM164A","TAD_1690"
"FAM164C","FAM164C","TAD_2135"
"FAM166A","FAM166A","TAD_220"
"FAM167A","FAM167A","TAD_3096"
"FAM167B","FAM167B","TAD_74"
"FAM168B","FAM168B","TAD_2350"
"FAM169A","FAM169A","TAD_657"
"FAM170B","FAM170B","TAD_533"
"FAM171A1","FAM171A1","TAD_630"
"FAM172A;MIR2277","FAM172A;MIR2277","TAD_2268"
"FAM172BP","FAM172BP","TAD_3144"
"FAM173A","FAM173A","TAD_1637"
"FAM174A","FAM174A","TAD_2726"
"FAM174B","FAM174B","TAD_3077"
"FAM176A","FAM176A","TAD_228"
"FAM176B","FAM176B","TAD_3149"
"FAM178B","FAM178B","TAD_1690"
"FAM179A","FAM179A","TAD_1985"
"FAM179B","FAM179B","TAD_3077"
"FAM180A","FAM180A","TAD_2454"
"FAM180B","FAM180B","TAD_3338"
"FAM183B","FAM183B","TAD_1057"
"FAM184B","FAM184B","TAD_526"
"FAM185A","FAM185A","TAD_2490"
"FAM186A","FAM186A","TAD_1766"
"FAM188A","FAM188A","TAD_2926"
"FAM18A","FAM18A","TAD_1595"
"FAM190A","FAM190A","TAD_821"
"FAM190B","FAM190B","TAD_3571"
"FAM194A","FAM194A","TAD_485"
"FAM194B","FAM194B","TAD_1135"
"FAM195B","FAM195B","TAD_1703"
"FAM196A","FAM196A","TAD_1545"
"FAM198A","FAM198A","TAD_25"
"FAM198B","FAM198B","TAD_1593"
"FAM19A2","FAM19A2","TAD_2483"
"FAM200A","FAM200A","TAD_2371"
"FAM200B;BC017971","FAM200B;BC017971","TAD_2825"
"FAM205B","FAM205B","TAD_2093"
"FAM206A","FAM206A","TAD_927"
"FAM209A","FAM209A","TAD_3415"
"FAM20C","FAM20C","TAD_3080"
"FAM210A","FAM210A","TAD_898"
"FAM212A","FAM212A","TAD_1654"
"FAM213A","FAM213A","TAD_1247"
"FAM213B","FAM213B","TAD_2996"
"FAM214A","FAM214A","TAD_1388"
"FAM21B","FAM21B","TAD_3535"
"FAM24A","FAM24A","TAD_2507"
"FAM24B","FAM24B","TAD_3680"
"FAM24B-CUZD1","FAM24B-CUZD1","TAD_1695"
"FAM26D","FAM26D","TAD_2836"
"FAM26E","FAM26E","TAD_425"
"FAM26F","FAM26F","TAD_2838"
"FAM27A","FAM27A","TAD_2825"
"FAM32A","FAM32A","TAD_1443"
"FAM35B2","FAM35B2","TAD_3142"
"FAM36A","FAM36A","TAD_2502"
"FAM3A","FAM3A","TAD_1297"
"FAM3C","FAM3C","TAD_1998"
"FAM43B","FAM43B","TAD_2718"
"FAM46A","FAM46A","TAD_525"
"FAM47E","FAM47E","TAD_362"
"FAM48A","FAM48A","TAD_710"
"FAM48B1","FAM48B1","TAD_303"
"FAM49A","FAM49A","TAD_93"
"FAM49B","FAM49B","TAD_1424"
"FAM50A","FAM50A","TAD_3328"
"FAM53B","FAM53B","TAD_3150"
"FAM53C","FAM53C","TAD_3412"
"FAM55B","FAM55B","TAD_3575"
"FAM55D","FAM55D","TAD_3332"
"FAM58A","FAM58A","TAD_192"
"FAM63B","FAM63B","TAD_423"
"FAM65A","FAM65A","TAD_1699"
"FAM65C","FAM65C","TAD_1632"
"FAM66D","FAM66D","TAD_1682"
"FAM69C","FAM69C","TAD_1688"
"FAM70B","FAM70B","TAD_1199"
"FAM71D","FAM71D","TAD_2541"
"FAM71E1","FAM71E1","TAD_606"
"FAM72B","FAM72B","TAD_1218"
"FAM72D","FAM72D","TAD_1251"
"FAM73A","FAM73A","TAD_1856"
"FAM75A6","FAM75A6","TAD_1174"
"FAM76A","FAM76A","TAD_3484"
"FAM78B","FAM78B","TAD_2274"
"FAM82A2","FAM82A2","TAD_586"
"FAM83A","FAM83A","TAD_2061"
"FAM83B","FAM83B","TAD_2216"
"FAM83C","FAM83C","TAD_83"
"FAM83D","FAM83D","TAD_2024"
"FAM83H","FAM83H","TAD_1951"
"FAM84B","FAM84B","TAD_1904"
"FAM86B1","FAM86B1","TAD_3530"
"FAM89A;MIR1182","FAM89A;MIR1182","TAD_1832"
"FAM90A25P","FAM90A25P","TAD_2246"
"FAM92A3","FAM92A3","TAD_1169"
"FAM98B","FAM98B","TAD_2119"
"FAM98C","FAM98C","TAD_3622"
"FAM9C","FAM9C","TAD_2900"
"FANCA","FANCA","TAD_3417"
"FANCC","FANCC","TAD_2196"
"FANCE","FANCE","TAD_1742"
"FANCF","FANCF","TAD_91"
"FANCL","FANCL","TAD_3202"
"FANCM","FANCM","TAD_2738"
"FAP","FAP","TAD_3301"
"FAR1","FAR1","TAD_216"
"FAR2","FAR2","TAD_3119"
"FARP1","FARP1","TAD_185"
"FARS2","FARS2","TAD_3045"
"FASLG","FASLG","TAD_3413"
"FASTK","FASTK","TAD_229"
"FASTKD2","FASTKD2","TAD_3689"
"FAT2","FAT2","TAD_1619"
"FAT3","FAT3","TAD_1165"
"FATE1","FATE1","TAD_2855"
"FBLL1","FBLL1","TAD_1722"
"FBLN1;AK095988","FBLN1;AK095988","TAD_2697"
"FBLN5","FBLN5","TAD_1015"
"FBN1","FBN1","TAD_190"
"FBN2","FBN2","TAD_1771"
"FBN3","FBN3","TAD_427"
"FBP1","FBP1","TAD_3689"
"FBRSL1","FBRSL1","TAD_3409"
"FBXL14","FBXL14","TAD_1158"
"FBXL15","FBXL15","TAD_2268"
"FBXL17","FBXL17","TAD_366"
"FBXL2","FBXL2","TAD_933"
"FBXL4","FBXL4","TAD_3401"
"FBXL5","FBXL5","TAD_606"
"FBXL7","FBXL7","TAD_719"
"FBXL8","FBXL8","TAD_2739"
"FBXO10","FBXO10","TAD_61"
"FBXO16","FBXO16","TAD_906"
"FBXO18","FBXO18","TAD_2119"
"FBXO22","FBXO22","TAD_870"
"FBXO22-AS1","FBXO22-AS1","TAD_1936"
"FBXO24","FBXO24","TAD_2989"
"FBXO25","FBXO25","TAD_1545"
"FBXO27","FBXO27","TAD_1962"
"FBXO30","FBXO30","TAD_2969"
"FBXO32","FBXO32","TAD_1702"
"FBXO33","FBXO33","TAD_3032"
"FBXO34","FBXO34","TAD_523"
"FBXO38","FBXO38","TAD_2009"
"FBXO4","FBXO4","TAD_289"
"FBXO42","FBXO42","TAD_3688"
"FBXO45","FBXO45","TAD_474"
"FBXO5","FBXO5","TAD_141"
"FBXO9","FBXO9","TAD_1188"
"FBXW2","FBXW2","TAD_2682"
"FBXW4","FBXW4","TAD_1237"
"FBXW4P1","FBXW4P1","TAD_2625"
"FBXW5","FBXW5","TAD_2541"
"FBXW7","FBXW7","TAD_1127"
"FBXW8;AK055849","FBXW8;AK055849","TAD_883"
"FCAMR","FCAMR","TAD_1497"
"FCER1G","FCER1G","TAD_213"
"FCER2","FCER2","TAD_1057"
"FCF1","FCF1","TAD_2281"
"FCGBP","FCGBP","TAD_147"
"FCGR1A","FCGR1A","TAD_582"
"FCGRT","FCGRT","TAD_2395"
"FCHO1","FCHO1","TAD_1826"
"FCHO2","FCHO2","TAD_2681"
"FCRL5","FCRL5","TAD_2020"
"FCRL6","FCRL6","TAD_2610"
"FDFT1","FDFT1","TAD_2738"
"FDXR","FDXR","TAD_1452"
"FEM1A","FEM1A","TAD_1528"
"FEM1C","FEM1C","TAD_1909"
"FER","FER","TAD_2265"
"FER1L5","FER1L5","TAD_1421"
"FER1L6","FER1L6","TAD_3650"
"FERMT2","FERMT2","TAD_1630"
"FETUB","FETUB","TAD_1593"
"FEV","FEV","TAD_583"
"FEZ2","FEZ2","TAD_2541"
"FEZF1","FEZF1","TAD_1424"
"FEZF2","FEZF2","TAD_316"
"FFAR2","FFAR2","TAD_3233"
"FGB","FGB","TAD_2915"
"FGD1","FGD1","TAD_54"
"FGD2","FGD2","TAD_1534"
"FGD5","FGD5","TAD_217"
"FGD6","FGD6","TAD_2153"
"FGF11","FGF11","TAD_1870"
"FGF12","FGF12","TAD_2808"
"FGF16","FGF16","TAD_2737"
"FGF22","FGF22","TAD_231"
"FGF23","FGF23","TAD_723"
"FGF3","FGF3","TAD_3573"
"FGF8","FGF8","TAD_2316"
"FGF9","FGF9","TAD_1852"
"FGFBP1","FGFBP1","TAD_582"
"FGFBP3","FGFBP3","TAD_1030"
"FGFR1","FGFR1","TAD_1196"
"FGFR1OP","FGFR1OP","TAD_1506"
"FGFR1OP2","FGFR1OP2","TAD_2202"
"FGFR2","FGFR2","TAD_3"
"FGFR4","FGFR4","TAD_1625"
"FGG","FGG","TAD_530"
"FGGY","FGGY","TAD_3571"
"FGR","FGR","TAD_583"
"FHDC1","FHDC1","TAD_690"
"FHIT","FHIT","TAD_583"
"FHL1","FHL1","TAD_1609"
"FHL2","FHL2","TAD_2164"
"FHOD3","FHOD3","TAD_3269"
"FIBCD1","FIBCD1","TAD_1921"
"FIBP","FIBP","TAD_819"
"FIG4","FIG4","TAD_3680"
"FIGLA","FIGLA","TAD_597"
"FIS1","FIS1","TAD_1656"
"FITM1","FITM1","TAD_2825"
"FJX1","FJX1","TAD_1188"
"FKBP10","FKBP10","TAD_1090"
"FKBP11","FKBP11","TAD_2964"
"FKBP14","FKBP14","TAD_1487"
"FKBP1A","FKBP1A","TAD_1984"
"FKBP1AP1","FKBP1AP1","TAD_351"
"FKBP1B","FKBP1B","TAD_987"
"FKBP3","FKBP3","TAD_1704"
"FKBP8","FKBP8","TAD_3437"
"FKBP9","FKBP9","TAD_1107"
"FKSG40","FKSG40","TAD_2159"
"FKTN","FKTN","TAD_541"
"FLG","FLG","TAD_2057"
"FLG2","FLG2","TAD_932"
"FLI1","FLI1","TAD_2331"
"FLII","FLII","TAD_213"
"FLJ00104","FLJ00104","TAD_586"
"FLJ00157","FLJ00157","TAD_2369"
"FLJ11235","FLJ11235","TAD_3049"
"FLJ12825","FLJ12825","TAD_3226"
"FLJ13197","FLJ13197","TAD_3338"
"FLJ16124","FLJ16124","TAD_2310"
"FLJ16341","FLJ16341","TAD_2202"
"FLJ21408","FLJ21408","TAD_1253"
"FLJ22447","FLJ22447","TAD_2942"
"FLJ25328","FLJ25328","TAD_2498"
"FLJ25363","FLJ25363","TAD_3032"
"FLJ27352","FLJ27352","TAD_3079"
"FLJ30403","FLJ30403","TAD_2283"
"FLJ30838","FLJ30838","TAD_667"
"FLJ31306","FLJ31306","TAD_1010"
"FLJ32063","FLJ32063","TAD_561"
"FLJ32224","FLJ32224","TAD_2268"
"FLJ33065","FLJ33065","TAD_1997"
"FLJ33360","FLJ33360","TAD_1766"
"FLJ33630","FLJ33630","TAD_565"
"FLJ34208","FLJ34208","TAD_1395"
"FLJ35024","FLJ35024","TAD_1335"
"FLJ35282","FLJ35282","TAD_207"
"FLJ35776","FLJ35776","TAD_3412"
"FLJ37035","FLJ37035","TAD_1057"
"FLJ37201","FLJ37201","TAD_1057"
"FLJ38668","FLJ38668","TAD_1508"
"FLJ38723","FLJ38723","TAD_1091"
"FLJ39080","FLJ39080","TAD_1186"
"FLJ39534","FLJ39534","TAD_2111"
"FLJ40292","FLJ40292","TAD_1064"
"FLJ40448","FLJ40448","TAD_427"
"FLJ40852","FLJ40852","TAD_1200"
"FLJ41484","FLJ41484","TAD_3077"
"FLJ41941","FLJ41941","TAD_2490"
"FLJ42102","FLJ42102","TAD_1974"
"FLJ42289","FLJ42289","TAD_3398"
"FLJ42351","FLJ42351","TAD_32"
"FLJ42392","FLJ42392","TAD_2092"
"FLJ42875","FLJ42875","TAD_3160"
"FLJ42969","FLJ42969","TAD_1251"
"FLJ43663","FLJ43663","TAD_3332"
"FLJ43826","FLJ43826","TAD_2439"
"FLJ44054","FLJ44054","TAD_215"
"FLJ44955","FLJ44955","TAD_2532"
"FLJ45079","FLJ45079","TAD_362"
"FLJ45513","FLJ45513","TAD_1404"
"FLJ46257","FLJ46257","TAD_2826"
"FLJ46300","FLJ46300","TAD_2424"
"FLJ46361","FLJ46361","TAD_2280"
"FLJ90757","FLJ90757","TAD_1630"
"FLNB","FLNB","TAD_1038"
"FLNC","FLNC","TAD_1196"
"FLRT2","FLRT2","TAD_2892"
"FLRT3","FLRT3","TAD_1057"
"FLT4","FLT4","TAD_3301"
"FLVCR1","FLVCR1","TAD_2849"
"FLVCR2","FLVCR2","TAD_1770"
"FLYWCH1","FLYWCH1","TAD_3433"
"FLYWCH2","FLYWCH2","TAD_1688"
"FMN1","FMN1","TAD_329"
"FMN2","FMN2","TAD_662"
"FMNL1","FMNL1","TAD_1109"
"FMNL2","FMNL2","TAD_1359"
"FMNL3","FMNL3","TAD_3185"
"FMO3","FMO3","TAD_1749"
"FMO4","FMO4","TAD_600"
"FMO5","FMO5","TAD_1794"
"FMOD","FMOD","TAD_3005"
"FMR1","FMR1","TAD_1825"
"FMR1-AS1","FMR1-AS1","TAD_1535"
"FMR1NB","FMR1NB","TAD_3307"
"FN1","FN1","TAD_1826"
"FN3KRP","FN3KRP","TAD_1962"
"FNBP1","FNBP1","TAD_1345"
"FNBP1L","FNBP1L","TAD_211"
"FNDC3A","FNDC3A","TAD_1294"
"FNDC4","FNDC4","TAD_1703"
"FNDC7","FNDC7","TAD_2861"
"FNDC8","FNDC8","TAD_2736"
"FNIP2","FNIP2","TAD_2583"
"FNTA","FNTA","TAD_2093"
"FOLR1","FOLR1","TAD_1103"
"FOLR2","FOLR2","TAD_2181"
"FONG","FONG","TAD_2570"
"FOPNL","FOPNL","TAD_351"
"FOSB","FOSB","TAD_622"
"FOSL1","FOSL1","TAD_1850"
"FOSL2","FOSL2","TAD_1057"
"FOXA1","FOXA1","TAD_10"
"FOXD2","FOXD2","TAD_1610"
"FOXD3","FOXD3","TAD_1178"
"FOXD4L1","FOXD4L1","TAD_3681"
"FOXD4L6","FOXD4L6","TAD_1645"
"FOXE3","FOXE3","TAD_2942"
"FOXI2","FOXI2","TAD_2494"
"FOXJ1","FOXJ1","TAD_1387"
"FOXJ3","FOXJ3","TAD_1157"
"FOXK1","FOXK1","TAD_2266"
"FOXK2","FOXK2","TAD_1090"
"FOXM1","FOXM1","TAD_2838"
