"","gene","TAD"
"ENSA","ENSA","TAD_2346"
"ENTPD1","ENTPD1","TAD_2283"
"ENTPD2","ENTPD2","TAD_2033"
"ENTPD3-AS1","ENTPD3-AS1","TAD_1440"
"ENTPD4","ENTPD4","TAD_1156"
"ENTPD5","ENTPD5","TAD_531"
"ENTPD6","ENTPD6","TAD_1619"
"ENTPD8","ENTPD8","TAD_723"
"EP300","EP300","TAD_2484"
"EP400","EP400","TAD_210"
"EP400NL","EP400NL","TAD_1444"
"EPAS1","EPAS1","TAD_2191"
"EPB41","EPB41","TAD_1791"
"EPB41L1","EPB41L1","TAD_2376"
"EPB41L4B","EPB41L4B","TAD_275"
"EPB41L5","EPB41L5","TAD_1701"
"EPB49","EPB49","TAD_2392"
"EPC1","EPC1","TAD_112"
"EPDR1","EPDR1","TAD_2797"
"EPHA10","EPHA10","TAD_3654"
"EPHA2","EPHA2","TAD_849"
"EPHB4","EPHB4","TAD_3444"
"EPHX1","EPHX1","TAD_1560"
"EPHX2","EPHX2","TAD_2181"
"EPHX3","EPHX3","TAD_630"
"EPHX4","EPHX4","TAD_1186"
"EPN3","EPN3","TAD_2738"
"EPOR;RGL3","EPOR;RGL3","TAD_911"
"EPPK1","EPPK1","TAD_547"
"EPR-1","EPR-1","TAD_125"
"EPRS","EPRS","TAD_2001"
"EPS15","EPS15","TAD_2840"
"EPS8L2","EPS8L2","TAD_2211"
"EPS8L3","EPS8L3","TAD_1757"
"EPSTI1","EPSTI1","TAD_240"
"EPT1","EPT1","TAD_1219"
"ERAL1","ERAL1","TAD_659"
"ERAP1","ERAP1","TAD_1106"
"ERAP2","ERAP2","TAD_1727"
"ERAS","ERAS","TAD_2229"
"ERBB2","ERBB2","TAD_1919"
"ERC1","ERC1","TAD_3223"
"ERCC3","ERCC3","TAD_1463"
"EREG","EREG","TAD_2387"
"ERF","ERF","TAD_289"
"ERGIC3","ERGIC3","TAD_79"
"ERH","ERH","TAD_258"
"ERICH1","ERICH1","TAD_59"
"ERLIN1","ERLIN1","TAD_609"
"ERMAP","ERMAP","TAD_72"
"ERO1L","ERO1L","TAD_2267"
"ERP29","ERP29","TAD_3002"
"ERP44","ERP44","TAD_3525"
"ERVMER34-1","ERVMER34-1","TAD_14"
"ERVV-2","ERVV-2","TAD_2399"
"ESF1","ESF1","TAD_1963"
"ESPL1","ESPL1","TAD_3111"
"ESPNL","ESPNL","TAD_1263"
"ESR2","ESR2","TAD_3310"
"ETFA","ETFA","TAD_622"
"ETFB","ETFB","TAD_1141"
"ETHE1","ETHE1","TAD_605"
"ETS1","ETS1","TAD_2277"
"ETV2","ETV2","TAD_763"
"ETV7","ETV7","TAD_1536"
"EVC2","EVC2","TAD_533"
"EVI5","EVI5","TAD_215"
"EVPL","EVPL","TAD_3485"
"EXD1","EXD1","TAD_136"
"EXD2","EXD2","TAD_1649"
"EXD3","EXD3","TAD_310"
"EXOC2","EXOC2","TAD_1595"
"EXOC3","EXOC3","TAD_3243"
"EXOC3L2","EXOC3L2","TAD_2954"
"EXOC3L4","EXOC3L4","TAD_2394"
"EXOC4","EXOC4","TAD_3023"
"EXOC5","EXOC5","TAD_3049"
"EXOC7","EXOC7","TAD_362"
"EXOG","EXOG","TAD_1937"
"EXOSC3","EXOSC3","TAD_459"
"EXOSC4","EXOSC4","TAD_1595"
"EXOSC8","EXOSC8","TAD_3004"
"EXPH5","EXPH5","TAD_2764"
"EXT1","EXT1","TAD_2480"
"EXTL3","EXTL3","TAD_350"
"EYA1","EYA1","TAD_2560"
"EYA3","EYA3","TAD_2281"
"EYA4","EYA4","TAD_3110"
"EZH1","EZH1","TAD_44"
"EZH2","EZH2","TAD_93"
"EZR","EZR","TAD_2456"
"F10","F10","TAD_1440"
"F12","F12","TAD_280"
"F2","F2","TAD_3039"
"F2R","F2R","TAD_1925"
"F2RL1","F2RL1","TAD_2339"
"F2RL2","F2RL2","TAD_3005"
"F2RL3","F2RL3","TAD_1290"
"F5","F5","TAD_1440"
"F8","F8","TAD_681"
"FABP6","FABP6","TAD_3223"
"FADS3","FADS3","TAD_2827"
"FADS6","FADS6","TAD_2536"
"FAF2","FAF2","TAD_644"
"FAH","FAH","TAD_3318"
"FAIM","FAIM","TAD_2777"
"FAIM2","FAIM2","TAD_2228"
"FAIM3","FAIM3","TAD_1484"
"FAM100B","FAM100B","TAD_819"
"FAM101B","FAM101B","TAD_2746"
"FAM103A1","FAM103A1","TAD_1913"
"FAM107A","FAM107A","TAD_2786"
"FAM108B1","FAM108B1","TAD_1158"
"FAM108C1;AX747179","FAM108C1;AX747179","TAD_2912"
"FAM110A","FAM110A","TAD_676"
"FAM113A","FAM113A","TAD_771"
"FAM113B","FAM113B","TAD_830"
"FAM116A","FAM116A","TAD_1832"
"FAM116B","FAM116B","TAD_3119"
"FAM117A","FAM117A","TAD_2181"
"FAM117B","FAM117B","TAD_2472"
"FAM118A","FAM118A","TAD_173"
"FAM120A;DNAPTP1","FAM120A;DNAPTP1","TAD_2976"
"FAM120AOS","FAM120AOS","TAD_3179"
"FAM120B","FAM120B","TAD_1871"
"FAM120C","FAM120C","TAD_1381"
"FAM122B","FAM122B","TAD_1648"
"FAM122C","FAM122C","TAD_3467"
"FAM123B","FAM123B","TAD_764"
"FAM125A","FAM125A","TAD_835"
"FAM126A","FAM126A","TAD_2490"
"FAM126B","FAM126B","TAD_2829"
"FAM129A","FAM129A","TAD_2439"
"FAM129B","FAM129B","TAD_1618"
"FAM129C","FAM129C","TAD_1050"
"FAM131B","FAM131B","TAD_1690"
"FAM132A","FAM132A","TAD_944"
"FAM132B","FAM132B","TAD_763"
"FAM134A","FAM134A","TAD_3485"
"FAM135A","FAM135A","TAD_766"
"FAM13A-AS1","FAM13A-AS1","TAD_515"
"FAM13B","FAM13B","TAD_1198"
"FAM151B","FAM151B","TAD_667"
"FAM158A","FAM158A","TAD_3412"
"FAM159B","FAM159B","TAD_531"
"FAM160B1","FAM160B1","TAD_622"
"FAM160B2","FAM160B2","TAD_1000"
"FAM161A","FAM161A","TAD_487"
"FAM161B","FAM161B","TAD_2829"
"FAM164A","FAM164A","TAD_541"
"FAM164C","FAM164C","TAD_2950"
"FAM166A","FAM166A","TAD_3022"
"FAM167A","FAM167A","TAD_1619"
"FAM167B","FAM167B","TAD_1605"
"FAM168B","FAM168B","TAD_1429"
"FAM169A","FAM169A","TAD_3168"
"FAM172A;MIR2277","FAM172A;MIR2277","TAD_3122"
"FAM173A","FAM173A","TAD_914"
"FAM174A","FAM174A","TAD_1291"
"FAM174B","FAM174B","TAD_1581"
"FAM175A","FAM175A","TAD_3458"
"FAM175B","FAM175B","TAD_2682"
"FAM176B","FAM176B","TAD_1581"
"FAM177A1","FAM177A1","TAD_1649"
"FAM178B","FAM178B","TAD_3522"
"FAM179B","FAM179B","TAD_733"
"FAM184B","FAM184B","TAD_1589"
"FAM188B","FAM188B","TAD_2826"
"FAM18A","FAM18A","TAD_220"
"FAM190B","FAM190B","TAD_1290"
"FAM192A","FAM192A","TAD_2900"
"FAM195B","FAM195B","TAD_378"
"FAM196A","FAM196A","TAD_485"
"FAM198B","FAM198B","TAD_759"
"FAM19A3","FAM19A3","TAD_1431"
"FAM200B;BC017971","FAM200B;BC017971","TAD_2738"
"FAM204A","FAM204A","TAD_926"
"FAM207A","FAM207A","TAD_1261"
"FAM210A","FAM210A","TAD_3439"
"FAM212A","FAM212A","TAD_3008"
"FAM212B","FAM212B","TAD_3178"
"FAM213B","FAM213B","TAD_586"
"FAM24B","FAM24B","TAD_2350"
"FAM24B-CUZD1","FAM24B-CUZD1","TAD_2123"
"FAM26E","FAM26E","TAD_2910"
"FAM36A","FAM36A","TAD_2094"
"FAM3A","FAM3A","TAD_1309"
"FAM3C","FAM3C","TAD_1996"
"FAM40B","FAM40B","TAD_1421"
"FAM43B","FAM43B","TAD_2276"
"FAM46A","FAM46A","TAD_3347"
"FAM46B","FAM46B","TAD_3269"
"FAM47E","FAM47E","TAD_2159"
"FAM47E-STBD1","FAM47E-STBD1","TAD_2462"
"FAM48A","FAM48A","TAD_2123"
"FAM49B","FAM49B","TAD_507"
"FAM50A","FAM50A","TAD_220"
"FAM53B","FAM53B","TAD_2836"
"FAM53C","FAM53C","TAD_2844"
"FAM63B","FAM63B","TAD_709"
"FAM65A","FAM65A","TAD_1984"
"FAM65C","FAM65C","TAD_2331"
"FAM70B","FAM70B","TAD_51"
"FAM71E1","FAM71E1","TAD_3119"
"FAM72D","FAM72D","TAD_603"
"FAM76A","FAM76A","TAD_2224"
"FAM78A","FAM78A","TAD_830"
"FAM81A","FAM81A","TAD_1986"
"FAM82A2","FAM82A2","TAD_2593"
"FAM83A","FAM83A","TAD_3477"
"FAM83D","FAM83D","TAD_956"
"FAM83H","FAM83H","TAD_551"
"FAM89A;MIR1182","FAM89A;MIR1182","TAD_2603"
"FAM98B","FAM98B","TAD_3012"
"FAM98C","FAM98C","TAD_3174"
"FANCC","FANCC","TAD_1574"
"FANCL","FANCL","TAD_2825"
"FANCM","FANCM","TAD_3260"
"FASN","FASN","TAD_339"
"FASTK","FASTK","TAD_217"
"FASTKD1","FASTKD1","TAD_1662"
"FASTKD2","FASTKD2","TAD_719"
"FASTKD5","FASTKD5","TAD_2636"
"FAT2","FAT2","TAD_2414"
"FAT3","FAT3","TAD_415"
"FBL","FBL","TAD_2494"
"FBLIM1","FBLIM1","TAD_1605"
"FBLN5","FBLN5","TAD_1632"
"FBLN7","FBLN7","TAD_122"
"FBN2","FBN2","TAD_1008"
"FBN3","FBN3","TAD_1632"
"FBRSL1","FBRSL1","TAD_1421"
"FBXL15","FBXL15","TAD_1"
"FBXL18","FBXL18","TAD_1251"
"FBXL2","FBXL2","TAD_1487"
"FBXL5","FBXL5","TAD_3222"
"FBXL8","FBXL8","TAD_3485"
"FBXO10","FBXO10","TAD_1962"
"FBXO16","FBXO16","TAD_662"
"FBXO18","FBXO18","TAD_171"
"FBXO22","FBXO22","TAD_329"
"FBXO22-AS1","FBXO22-AS1","TAD_213"
"FBXO24","FBXO24","TAD_541"
"FBXO25","FBXO25","TAD_3484"
"FBXO34","FBXO34","TAD_1690"
"FBXO36","FBXO36","TAD_617"
"FBXO38","FBXO38","TAD_278"
"FBXO4","FBXO4","TAD_3676"
"FBXO42","FBXO42","TAD_124"
"FBXO45","FBXO45","TAD_1451"
"FBXO5","FBXO5","TAD_3039"
"FBXO8","FBXO8","TAD_1121"
"FBXO9","FBXO9","TAD_508"
"FBXW11","FBXW11","TAD_3067"
"FBXW2","FBXW2","TAD_3269"
"FBXW4","FBXW4","TAD_76"
"FBXW4P1","FBXW4P1","TAD_3002"
"FBXW5","FBXW5","TAD_2085"
"FBXW7","FBXW7","TAD_1458"
"FBXW8;AK055849","FBXW8;AK055849","TAD_3613"
"FCER1G","FCER1G","TAD_2432"
"FCER2","FCER2","TAD_1060"
"FCF1","FCF1","TAD_3364"
"FCGBP","FCGBP","TAD_2825"
"FCHO1","FCHO1","TAD_1352"
"FDFT1","FDFT1","TAD_2093"
"FDXR","FDXR","TAD_3527"
"FER1L4","FER1L4","TAD_861"
"FER1L5","FER1L5","TAD_1859"
"FERMT2","FERMT2","TAD_1386"
"FES","FES","TAD_3629"
"FETUB","FETUB","TAD_2314"
"FGB","FGB","TAD_1624"
"FGD1","FGD1","TAD_1107"
"FGD2","FGD2","TAD_3179"
"FGD5","FGD5","TAD_4"
"FGD6","FGD6","TAD_2337"
"FGF11","FGF11","TAD_3222"
"FGF12","FGF12","TAD_2268"
"FGF16","FGF16","TAD_280"
"FGF2","FGF2","TAD_997"
"FGF23","FGF23","TAD_718"
"FGFBP1","FGFBP1","TAD_320"
"FGFBP2","FGFBP2","TAD_3165"
"FGFBP3","FGFBP3","TAD_2964"
"FGFR1","FGFR1","TAD_829"
"FGFR1OP","FGFR1OP","TAD_3474"
"FGFR1OP2","FGFR1OP2","TAD_2166"
"FGFR3","FGFR3","TAD_2009"
"FGFR4","FGFR4","TAD_1442"
"FGG","FGG","TAD_2825"
"FGGY","FGGY","TAD_2433"
"FHAD1","FHAD1","TAD_1685"
"FHDC1","FHDC1","TAD_2985"
"FHL1","FHL1","TAD_3451"
"FHOD3","FHOD3","TAD_2993"
"FIBP","FIBP","TAD_713"
"FIGF","FIGF","TAD_1440"
"FIGNL1","FIGNL1","TAD_316"
"FIP1L1","FIP1L1","TAD_2829"
"FIS1","FIS1","TAD_142"
"FITM1","FITM1","TAD_1584"
"FITM2","FITM2","TAD_2828"
"FIZ1","FIZ1","TAD_1986"
"FJX1","FJX1","TAD_3204"
"FKBP10","FKBP10","TAD_2819"
"FKBP11","FKBP11","TAD_1057"
"FKBP14","FKBP14","TAD_2316"
"FKBP1A","FKBP1A","TAD_1994"
"FKBP1AP1","FKBP1AP1","TAD_1937"
"FKBP1B","FKBP1B","TAD_625"
"FKBP3","FKBP3","TAD_425"
"FKBP8","FKBP8","TAD_2272"
"FKBPL","FKBPL","TAD_766"
"FKTN","FKTN","TAD_1127"
"FLAD1","FLAD1","TAD_1680"
"FLI1","FLI1","TAD_1585"
"FLII","FLII","TAD_1156"
"FLJ00157","FLJ00157","TAD_1923"
"FLJ11235","FLJ11235","TAD_3467"
"FLJ20021","FLJ20021","TAD_157"
"FLJ25363","FLJ25363","TAD_968"
"FLJ27352","FLJ27352","TAD_725"
"FLJ27354","FLJ27354","TAD_2792"
"FLJ30403","FLJ30403","TAD_1501"
"FLJ30838","FLJ30838","TAD_3289"
"FLJ31306","FLJ31306","TAD_819"
"FLJ32224","FLJ32224","TAD_429"
"FLJ33065","FLJ33065","TAD_849"
"FLJ34208","FLJ34208","TAD_1669"
"FLJ35282","FLJ35282","TAD_2376"
"FLJ35776","FLJ35776","TAD_2990"
"FLJ37035","FLJ37035","TAD_1423"
"FLJ37201","FLJ37201","TAD_3011"
"FLJ37453","FLJ37453","TAD_2490"
"FLJ38668","FLJ38668","TAD_3274"
"FLJ38723","FLJ38723","TAD_83"
"FLJ39051","FLJ39051","TAD_3625"
"FLJ39639","FLJ39639","TAD_1997"
"FLJ40448","FLJ40448","TAD_1701"
"FLJ40852","FLJ40852","TAD_2808"
"FLJ41484","FLJ41484","TAD_3016"
"FLJ42289","FLJ42289","TAD_1577"
"FLJ42393","FLJ42393","TAD_3087"
"FLJ43879","FLJ43879","TAD_832"
"FLJ44511","FLJ44511","TAD_1984"
"FLJ45079","FLJ45079","TAD_3467"
"FLJ45513","FLJ45513","TAD_2819"
"FLJ46906","FLJ46906","TAD_3009"
"FLJ90757","FLJ90757","TAD_95"
"FLNB","FLNB","TAD_2217"
"FLNC","FLNC","TAD_1740"
"FLOT2","FLOT2","TAD_474"
"FLRT2","FLRT2","TAD_2372"
"FLRT3","FLRT3","TAD_587"
"FLT1","FLT1","TAD_61"
"FLT4","FLT4","TAD_52"
"FLVCR1","FLVCR1","TAD_2726"
"FLVCR1-AS1","FLVCR1-AS1","TAD_2191"
"FLYWCH1","FLYWCH1","TAD_3329"
"FLYWCH2","FLYWCH2","TAD_2587"
"FMNL1","FMNL1","TAD_1534"
"FMNL3","FMNL3","TAD_1064"
"FMO4","FMO4","TAD_2266"
"FMO5","FMO5","TAD_2926"
"FN3KRP","FN3KRP","TAD_1701"
"FNBP1","FNBP1","TAD_85"
"FNBP1L","FNBP1L","TAD_3179"
"FNBP4","FNBP4","TAD_2556"
"FNDC3A","FNDC3A","TAD_681"
"FNDC4","FNDC4","TAD_3535"
"FNIP1","FNIP1","TAD_1484"
"FNTA","FNTA","TAD_1624"
"FOLR1","FOLR1","TAD_61"
"FONG","FONG","TAD_304"
"FOSB","FOSB","TAD_2228"
"FOSL1","FOSL1","TAD_681"
"FOSL2","FOSL2","TAD_1732"
"FOXD2","FOXD2","TAD_609"
"FOXD3","FOXD3","TAD_911"
"FOXD4L1","FOXD4L1","TAD_725"
"FOXD4L6","FOXD4L6","TAD_1240"
"FOXE3","FOXE3","TAD_1364"
"FOXJ1","FOXJ1","TAD_2912"
"FOXJ2","FOXJ2","TAD_38"
"FOXJ3","FOXJ3","TAD_217"
"FOXK2","FOXK2","TAD_2734"
"FOXM1","FOXM1","TAD_3318"
"FOXN3","FOXN3","TAD_679"
"FOXO4","FOXO4","TAD_1636"
"FOXP1","FOXP1","TAD_415"
"FOXS1","FOXS1","TAD_2392"
"FP15737","FP15737","TAD_893"
"FP588","FP588","TAD_278"
"FPGS","FPGS","TAD_280"
"FPGT","FPGT","TAD_3225"
"FPGT-TNNI3K","FPGT-TNNI3K","TAD_2826"
"FRA10AC1","FRA10AC1","TAD_1954"
"FRK","FRK","TAD_779"
"FRMD4A","FRMD4A","TAD_1757"
"FRMD4B","FRMD4B","TAD_318"
"FRMD8","FRMD8","TAD_3562"
"FRMPD1","FRMPD1","TAD_1000"
"FRS2","FRS2","TAD_2498"
"FRY","FRY","TAD_1968"
"FRYL","FRYL","TAD_3361"
"FRZB","FRZB","TAD_773"
"FSCN1","FSCN1","TAD_625"
"FSD1","FSD1","TAD_1671"
"FSD1L","FSD1L","TAD_3530"
"FSIP1","FSIP1","TAD_1516"
"FST","FST","TAD_3120"
"FSTL1;MIR198","FSTL1;MIR198","TAD_3"
"FSTL3","FSTL3","TAD_1442"
"FTCD","FTCD","TAD_335"
"FTH1","FTH1","TAD_1421"
"FTL;DQ591443","FTL;DQ591443","TAD_719"
"FTO","FTO","TAD_662"
"FTSJ2","FTSJ2","TAD_541"
"FTSJD1","FTSJD1","TAD_3149"
"FTSJD2","FTSJD2","TAD_269"
"FTX","FTX","TAD_791"
"FU270189","FU270189","TAD_600"
"FU270193","FU270193","TAD_1588"
"FU270195","FU270195","TAD_968"
"FU270200","FU270200","TAD_2672"
"FU270211","FU270211","TAD_670"
"FUBP1","FUBP1","TAD_1787"
"FUCA1","FUCA1","TAD_1701"
"FUK","FUK","TAD_587"
"FUNDC1","FUNDC1","TAD_1697"
"FUNDC2","FUNDC2","TAD_8"
"FUNDC2P2","FUNDC2P2","TAD_3452"
"FURIN","FURIN","TAD_1968"
"FUT1","FUT1","TAD_245"
"FUT6","FUT6","TAD_2658"
"FUT8","FUT8","TAD_240"
"FUZ","FUZ","TAD_2504"
"FW339973","FW339973","TAD_3464"
"FW340027","FW340027","TAD_339"
"FW340055;MXD1","FW340055;MXD1","TAD_2454"
"FXC1","FXC1","TAD_3573"
"FXR1","FXR1","TAD_232"
"FXYD1","FXYD1","TAD_659"
"FXYD3","FXYD3","TAD_2184"
"FXYD5;AX747741","FXYD5;AX747741","TAD_475"
"FXYD6;AX747406","FXYD6;AX747406","TAD_2777"
"FYB","FYB","TAD_218"
"FYCO1","FYCO1","TAD_3226"
"FYTTD1","FYTTD1","TAD_3435"
"FZD4","FZD4","TAD_725"
"FZD5","FZD5","TAD_1036"
"FZD6","FZD6","TAD_1064"
"G3BP2","G3BP2","TAD_79"
"G6PC3","G6PC3","TAD_3120"
"GAA","GAA","TAD_793"
"GAB1","GAB1","TAD_1574"
"GAB2","GAB2","TAD_2001"
"GAB3","GAB3","TAD_3157"
"GABARAPL2","GABARAPL2","TAD_223"
"GABPA","GABPA","TAD_316"
"GABPB1","GABPB1","TAD_624"
"GABPB2","GABPB2","TAD_3329"
"GABRB1","GABRB1","TAD_2483"
"GABRD","GABRD","TAD_1641"
"GABRR1","GABRR1","TAD_2470"
"GAK","GAK","TAD_485"
"GAL","GAL","TAD_1297"
"GAL3ST1","GAL3ST1","TAD_368"
"GALC","GALC","TAD_2057"
"GALE","GALE","TAD_707"
"GALM","GALM","TAD_3538"
"GALNT1","GALNT1","TAD_3388"
"GALNT10","GALNT10","TAD_320"
"GALNT11","GALNT11","TAD_2035"
"GALNT7","GALNT7","TAD_36"
"GALNT9","GALNT9","TAD_832"
"GALNTL1","GALNTL1","TAD_1445"
"GALNTL2","GALNTL2","TAD_2839"
"GALNTL4","GALNTL4","TAD_3234"
"GALR2","GALR2","TAD_141"
"GAN","GAN","TAD_1785"
"GANAB","GANAB","TAD_1400"
"GANC","GANC","TAD_1002"
"GAPDHS","GAPDHS","TAD_3485"
"GAPVD1","GAPVD1","TAD_251"
"GAR1","GAR1","TAD_2153"
"GAS1","GAS1","TAD_1129"
"GAS2L3","GAS2L3","TAD_1137"
"GAS5","GAS5","TAD_2045"
"GAS6","GAS6","TAD_245"
"GAS7","GAS7","TAD_2839"
"GATA3","GATA3","TAD_3049"
"GATA4","GATA4","TAD_837"
"GATAD2A","GATAD2A","TAD_1659"
"GATAD2B","GATAD2B","TAD_3225"
"GATC","GATC","TAD_1002"
"GATSL3","GATSL3","TAD_1624"
"GBA2","GBA2","TAD_1499"
"GBAS","GBAS","TAD_1634"
"GBE1","GBE1","TAD_2469"
"GBF1;BC068543","GBF1;BC068543","TAD_1766"
"GBP1","GBP1","TAD_2181"
"GBP2","GBP2","TAD_2748"
"GBP3","GBP3","TAD_3547"
"GCC2","GCC2","TAD_3365"
"GCFC1","GCFC1","TAD_1178"
"GCFC1-AS1","GCFC1-AS1","TAD_569"
"GCGR","GCGR","TAD_199"
"GCHFR","GCHFR","TAD_2682"
"GCKR","GCKR","TAD_2194"
"GCM2","GCM2","TAD_1290"
"GCOM1","GCOM1","TAD_1181"
"GCSH","GCSH","TAD_1482"
"GDA","GDA","TAD_3039"
"GDAP2","GDAP2","TAD_1669"
"GDF11","GDF11","TAD_972"
"GDF15","GDF15","TAD_1977"
"GDF9","GDF9","TAD_3151"
"GDI1","GDI1","TAD_169"
"GDPD2","GDPD2","TAD_541"
"GDPD5","GDPD5","TAD_1692"
"GEMIN2","GEMIN2","TAD_1671"
"GEMIN6","GEMIN6","TAD_280"
"GEMIN7","GEMIN7","TAD_910"
"GEMIN8","GEMIN8","TAD_1987"
"GEN1","GEN1","TAD_2261"
"GFI1","GFI1","TAD_2094"
"GFM2","GFM2","TAD_1986"
"GFOD1","GFOD1","TAD_2040"
"GFOD2;AX747090","GFOD2;AX747090","TAD_339"
"GFPT2","GFPT2","TAD_1557"
"GFRA3","GFRA3","TAD_176"
"GGA1","GGA1","TAD_2831"
"GGCT","GGCT","TAD_542"
"GGCX","GGCX","TAD_3381"
"GGH","GGH","TAD_759"
"GGT6","GGT6","TAD_1625"
"GHDC","GHDC","TAD_1560"
"GIGYF1","GIGYF1","TAD_2825"
"GIMAP6","GIMAP6","TAD_1328"
"GIN1","GIN1","TAD_242"
"GINS1","GINS1","TAD_3234"
"GINS3","GINS3","TAD_1605"
"GIP","GIP","TAD_1603"
"GIPC3","GIPC3","TAD_1651"
"GIT2","GIT2","TAD_654"
"GJC1","GJC1","TAD_2950"
"GJC3","GJC3","TAD_1158"
"GJD3","GJD3","TAD_449"
"GK","GK","TAD_1442"
"GK5","GK5","TAD_589"
"GLB1","GLB1","TAD_1196"
"GLB1L","GLB1L","TAD_1064"
"GLB1L2","GLB1L2","TAD_2901"
"GLCCI1","GLCCI1","TAD_1667"
"GLDC","GLDC","TAD_834"
"GLDN","GLDN","TAD_2191"
"GLE1","GLE1","TAD_1217"
"GLIPR1","GLIPR1","TAD_3412"
"GLIPR1L2","GLIPR1L2","TAD_3168"
"GLIS2","GLIS2","TAD_1906"
"GLIS3","GLIS3","TAD_1261"
"GLMN","GLMN","TAD_1968"
"GLOD5","GLOD5","TAD_513"
"GLRX","GLRX","TAD_78"
"GLRX3","GLRX3","TAD_3226"
"GLS2","GLS2","TAD_1482"
"GLS;AF097494","GLS;AF097494","TAD_2094"
"GLT25D1","GLT25D1","TAD_157"
"GLTP","GLTP","TAD_1099"
"GLTPD2","GLTPD2","TAD_2276"
"GLTSCR1","GLTSCR1","TAD_51"
"GLUL;JA429801","GLUL;JA429801","TAD_2886"
"GLYATL1","GLYATL1","TAD_1386"
"GLYCTK","GLYCTK","TAD_1732"
"GLYR1","GLYR1","TAD_3321"
"GM2A","GM2A","TAD_1483"
"GMCL1","GMCL1","TAD_2852"
"GMEB1","GMEB1","TAD_217"
"GMEB2","GMEB2","TAD_1666"
"GMFG","GMFG","TAD_3132"
"GMPPA","GMPPA","TAD_2695"
"GMPPB","GMPPB","TAD_1057"
"GMPR2","GMPR2","TAD_339"
"GNA11","GNA11","TAD_444"
"GNA15","GNA15","TAD_884"
"GNAI2","GNAI2","TAD_2765"
"GNAL","GNAL","TAD_335"
"GNAS-AS1","GNAS-AS1","TAD_1577"
"GNAZ","GNAZ","TAD_169"
"GNB2","GNB2","TAD_3444"
"GNB4","GNB4","TAD_431"
"GNB5","GNB5","TAD_707"
"GNE","GNE","TAD_1925"
"GNG11","GNG11","TAD_3434"
"GNG2","GNG2","TAD_1917"
"GNG4","GNG4","TAD_1651"
"GNG5","GNG5","TAD_87"
"GNG8","GNG8","TAD_351"
"GNL2","GNL2","TAD_2926"
"GNL3L","GNL3L","TAD_2892"
"GNMT","GNMT","TAD_3533"
"GNN","GNN","TAD_2706"
"GNPDA1","GNPDA1","TAD_1703"
"GNPNAT1","GNPNAT1","TAD_570"
"GNPTAB","GNPTAB","TAD_3423"
"GNPTG","GNPTG","TAD_2516"
"GNRH1","GNRH1","TAD_1442"
"GNRHR","GNRHR","TAD_1914"
"GOLGA2P5;DQ572567","GOLGA2P5;DQ572567","TAD_2340"
"GOLGB1","GOLGB1","TAD_2566"
"GOLIM4","GOLIM4","TAD_1582"
"GOLM1","GOLM1","TAD_3040"
"GOLPH3L","GOLPH3L","TAD_2052"
"GOLT1A","GOLT1A","TAD_136"
"GOLT1B","GOLT1B","TAD_3187"
"GORAB","GORAB","TAD_719"
"GORASP1","GORASP1","TAD_2886"
"GOSR1","GOSR1","TAD_3412"
"GP1BA","GP1BA","TAD_830"
"GPAM","GPAM","TAD_2672"
"GPANK1","GPANK1","TAD_2817"
"GPC1","GPC1","TAD_1947"
"GPC6","GPC6","TAD_1509"
"GPD1","GPD1","TAD_974"
"GPD1L","GPD1L","TAD_1128"
"GPER","GPER","TAD_667"
"GPHN","GPHN","TAD_1062"
"GPIHBP1","GPIHBP1","TAD_1985"
"GPKOW","GPKOW","TAD_3571"
"GPLD1","GPLD1","TAD_318"
"GPM6A","GPM6A","TAD_837"
"GPM6B","GPM6B","TAD_254"
"GPN3","GPN3","TAD_2516"
"GPNMB","GPNMB","TAD_2153"
"GPR107;AJ420422","GPR107;AJ420422","TAD_3477"
"GPR108","GPR108","TAD_2350"
"GPR116","GPR116","TAD_64"
"GPR12","GPR12","TAD_653"
"GPR124","GPR124","TAD_2283"
"GPR132","GPR132","TAD_2281"
"GPR137","GPR137","TAD_231"
"GPR143","GPR143","TAD_3444"
"GPR146","GPR146","TAD_1649"
"GPR153","GPR153","TAD_2718"
"GPR160","GPR160","TAD_2831"
"GPR161","GPR161","TAD_3119"
"GPR172A","GPR172A","TAD_2786"
"GPR172B","GPR172B","TAD_87"
"GPR176","GPR176","TAD_676"
"GPR180","GPR180","TAD_1729"
"GPR182","GPR182","TAD_2309"
"GPR20","GPR20","TAD_1666"
"GPR3","GPR3","TAD_3043"
"GPR35","GPR35","TAD_1266"
"GPR37","GPR37","TAD_2920"
"GPR37L1","GPR37L1","TAD_61"
"GPR55","GPR55","TAD_2781"
"GPR56","GPR56","TAD_3505"
"GPR63","GPR63","TAD_1297"
"GPR64","GPR64","TAD_2784"
"GPR85","GPR85","TAD_1463"
"GPR98","GPR98","TAD_1284"
"GPRASP1","GPRASP1","TAD_2825"
"GPRASP2;ARMCX5-GPRASP2","GPRASP2;ARMCX5-GPRASP2","TAD_1580"
"GPRC5A","GPRC5A","TAD_1652"
"GPRC5C","GPRC5C","TAD_2331"
"GPRIN1","GPRIN1","TAD_1649"
"GPRIN3","GPRIN3","TAD_1933"
"GPS1","GPS1","TAD_1617"
"GPSM2","GPSM2","TAD_2283"
"GPSM3","GPSM3","TAD_3676"
"GPT2","GPT2","TAD_1000"
